Avversaria,Campo,Espulsioni,Espulsioni avversario,Giornata,Gol segnati,Gol subiti,Squadra,Stagione
NAPOLI,away,0,0,27,1,1,INTER,1990-91
ATALANTA,home,0,0,27,0,2,PISA,1990-91
PISA,away,0,0,27,2,0,ATALANTA,1990-91
JUVENTUS,home,0,0,28,1,0,FIORENTINA,1990-91
FIORENTINA,away,0,0,28,0,1,JUVENTUS,1990-91
BARI,home,0,1,28,5,1,INTER,1990-91
INTER,away,1,0,28,1,5,BARI,1990-91
LAZIO,home,1,2,28,1,1,ROMA,1990-91
ROMA,away,2,1,28,1,1,LAZIO,1990-91
BOLOGNA,home,0,0,28,4,0,ATALANTA,1990-91
ATALANTA,away,0,0,28,0,4,BOLOGNA,1990-91
PISA,home,0,0,28,1,1,CESENA,1990-91
CESENA,away,0,0,28,1,1,PISA,1990-91
MILAN,home,0,0,28,0,3,LECCE,1990-91
LECCE,away,0,0,28,3,0,MILAN,1990-91
GENOA,home,0,0,28,2,1,PARMA,1990-91
PARMA,away,0,0,28,1,2,GENOA,1990-91
CAGLIARI,home,0,0,28,2,2,SAMPDORIA,1990-91
SAMPDORIA,away,0,0,28,2,2,CAGLIARI,1990-91
NAPOLI,home,0,0,28,1,1,TORINO,1990-91
TORINO,away,0,0,28,1,1,NAPOLI,1990-91
FIORENTINA,home,0,1,29,0,0,BARI,1990-91
BARI,away,1,0,29,0,0,FIORENTINA,1990-91
PARMA,home,1,0,29,1,3,BOLOGNA,1990-91
BOLOGNA,away,0,1,29,3,1,PARMA,1990-91
LECCE,home,0,1,29,2,0,CAGLIARI,1990-91
CAGLIARI,away,1,0,29,0,2,LECCE,1990-91
LAZIO,home,0,0,29,3,1,GENOA,1990-91
GENOA,away,0,0,29,1,3,LAZIO,1990-91
CESENA,home,0,0,29,2,0,INTER,1990-91
INTER,away,0,0,29,0,2,CESENA,1990-91
TORINO,home,0,0,29,1,2,JUVENTUS,1990-91
JUVENTUS,away,0,0,29,2,1,TORINO,1990-91
ATALANTA,home,0,0,29,2,0,NAPOLI,1990-91
NAPOLI,away,0,0,29,0,2,ATALANTA,1990-91
MILAN,home,0,0,29,0,1,PISA,1990-91
PISA,away,0,0,29,1,0,MILAN,1990-91
SAMPDORIA,home,0,0,29,0,1,ROMA,1990-91
ROMA,away,0,0,29,1,0,SAMPDORIA,1990-91
JUVENTUS,home,,,30,0,0,CAGLIARI,1990-91
CAGLIARI,away,,,30,0,0,JUVENTUS,1990-91
ROMA,home,,,30,1,1,MILAN,1990-91
MILAN,away,,,30,1,1,ROMA,1990-91
PARMA,home,,,30,0,0,ATALANTA,1990-91
ATALANTA,away,,,30,0,0,PARMA,1990-91
GENOA,home,,,30,1,1,CESENA,1990-91
CESENA,away,,,30,1,1,GENOA,1990-91
INTER,home,,,30,0,0,FIORENTINA,1990-91
FIORENTINA,away,,,30,0,0,INTER,1990-91
NAPOLI,home,,,30,0,2,LAZIO,1990-91
LAZIO,away,,,30,2,0,NAPOLI,1990-91
BOLOGNA,home,,,30,1,3,LECCE,1990-91
LECCE,away,,,30,3,1,BOLOGNA,1990-91
BARI,home,,,30,3,2,SAMPDORIA,1990-91
SAMPDORIA,away,,,30,2,3,BARI,1990-91
PISA,home,,,30,1,0,TORINO,1990-91
TORINO,away,,,30,0,1,PISA,1990-91
ATALANTA,home,0,0,31,2,1,ROMA,1990-91
ROMA,away,0,0,31,1,2,ATALANTA,1990-91
LECCE,home,1,1,31,1,1,BARI,1990-91
BARI,away,1,1,31,1,1,LECCE,1990-91
FIORENTINA,home,0,0,31,1,1,BOLOGNA,1990-91
BOLOGNA,away,0,0,31,1,1,FIORENTINA,1990-91
CAGLIARI,home,0,0,31,2,2,GENOA,1990-91
GENOA,away,0,0,31,2,2,CAGLIARI,1990-91
SAMPDORIA,home,1,1,31,0,2,INTER,1990-91
INTER,away,1,1,31,2,0,SAMPDORIA,1990-91
MILAN,home,0,0,31,0,3,JUVENTUS,1990-91
JUVENTUS,away,0,0,31,3,0,MILAN,1990-91
CESENA,home,0,0,31,1,0,NAPOLI,1990-91
NAPOLI,away,0,0,31,0,1,CESENA,1990-91
TORINO,home,0,0,31,0,0,PARMA,1990-91
PARMA,away,0,0,31,0,0,TORINO,1990-91
LAZIO,home,0,0,31,0,1,PISA,1990-91
PISA,away,0,0,31,1,0,LAZIO,1990-91
ROMA,home,0,0,32,0,0,CAGLIARI,1990-91
CAGLIARI,away,0,0,32,0,0,ROMA,1990-91
ATALANTA,home,0,0,32,0,1,CESENA,1990-91
CESENA,away,0,0,32,1,0,ATALANTA,1990-91
INTER,home,0,0,32,3,0,GENOA,1990-91
GENOA,away,0,0,32,0,3,INTER,1990-91
FIORENTINA,home,0,0,32,2,1,LAZIO,1990-91
LAZIO,away,0,0,32,1,2,FIORENTINA,1990-91
PARMA,home,0,0,32,1,0,LECCE,1990-91
LECCE,away,0,0,32,0,1,PARMA,1990-91
BOLOGNA,home,0,0,32,6,0,MILAN,1990-91
MILAN,away,0,0,32,0,6,BOLOGNA,1990-91
JUVENTUS,home,1,0,32,1,1,NAPOLI,1990-91
NAPOLI,away,0,1,32,1,1,JUVENTUS,1990-91
BARI,home,0,0,32,1,0,PISA,1990-91
PISA,away,0,0,32,0,1,BARI,1990-91
SAMPDORIA,home,0,0,32,1,1,TORINO,1990-91
TORINO,away,0,0,32,1,1,SAMPDORIA,1990-91
LAZIO,home,0,0,33,2,0,INTER,1990-91
INTER,away,0,0,33,0,2,LAZIO,1990-91
NAPOLI,home,1,1,33,1,1,ROMA,1990-91
ROMA,away,1,1,33,1,1,NAPOLI,1990-91
GENOA,home,0,0,33,0,0,ATALANTA,1990-91
ATALANTA,away,0,0,33,0,0,GENOA,1990-91
MILAN,home,0,0,33,2,1,BARI,1990-91
BARI,away,0,0,33,1,2,MILAN,1990-91
CAGLIARI,home,0,0,33,1,2,BOLOGNA,1990-91
BOLOGNA,away,0,0,33,2,1,CAGLIARI,1990-91
TORINO,home,0,0,33,0,0,FIORENTINA,1990-91
FIORENTINA,away,0,0,33,0,0,TORINO,1990-91
PISA,home,0,1,33,4,2,JUVENTUS,1990-91
JUVENTUS,away,1,0,33,2,4,PISA,1990-91
CESENA,home,0,0,33,2,0,PARMA,1990-91
PARMA,away,0,0,33,0,2,CESENA,1990-91
LECCE,home,0,1,33,3,0,SAMPDORIA,1990-91
SAMPDORIA,away,1,0,33,0,3,LECCE,1990-91
BARI,home,,,34,1,1,CAGLIARI,1990-91
CAGLIARI,away,,,34,1,1,BARI,1990-91
FIORENTINA,home,,,34,0,4,CESENA,1990-91
CESENA,away,,,34,4,0,FIORENTINA,1990-91
JUVENTUS,home,,,34,2,0,GENOA,1990-91
GENOA,away,,,34,0,2,JUVENTUS,1990-91
SAMPDORIA,home,,,34,3,3,LAZIO,1990-91
LAZIO,away,,,34,3,3,SAMPDORIA,1990-91
INTER,home,,,34,0,2,LECCE,1990-91
LECCE,away,,,34,2,0,INTER,1990-91
PARMA,home,,,34,0,0,MILAN,1990-91
MILAN,away,,,34,0,0,PARMA,1990-91
BOLOGNA,home,,,34,3,2,NAPOLI,1990-91
NAPOLI,away,,,34,2,3,BOLOGNA,1990-91
ROMA,home,,,34,0,1,PISA,1990-91
PISA,away,,,34,1,0,ROMA,1990-91
ATALANTA,home,,,34,0,0,TORINO,1990-91
TORINO,away,,,34,0,0,ATALANTA,1990-91
