Avversaria,Campo,Espulsioni,Espulsioni avversario,Giornata,Gol segnati,Gol subiti,Squadra,Stagione
JUVENTUS,home,,,6,0,5,ASCOLI,1986-87
ASCOLI,away,,,6,5,0,JUVENTUS,1986-87
UDINESE,home,,,6,1,0,BRESCIA,1986-87
BRESCIA,away,,,6,0,1,UDINESE,1986-87
FIORENTINA,home,,,6,0,0,COMO,1986-87
COMO,away,,,6,0,0,FIORENTINA,1986-87
MILAN,home,,,6,0,3,EMPOLI,1986-87
EMPOLI,away,,,6,3,0,MILAN,1986-87
AVELLINO,home,,,6,2,2,HELLAS VERONA,1986-87
HELLAS VERONA,away,,,6,2,2,AVELLINO,1986-87
SAMPDORIA,home,,,6,1,0,INTER,1986-87
INTER,away,,,6,0,1,SAMPDORIA,1986-87
ATALANTA,home,,,6,2,2,NAPOLI,1986-87
NAPOLI,away,,,6,2,2,ATALANTA,1986-87
ROMA,home,,,6,0,2,TORINO,1986-87
TORINO,away,,,6,2,0,ROMA,1986-87
COMO,home,0,0,7,0,0,ASCOLI,1986-87
ASCOLI,away,0,0,7,0,0,COMO,1986-87
TORINO,home,0,0,7,0,2,ATALANTA,1986-87
ATALANTA,away,0,0,7,2,0,TORINO,1986-87
UDINESE,home,0,0,7,1,1,AVELLINO,1986-87
AVELLINO,away,0,0,7,1,1,UDINESE,1986-87
HELLAS VERONA,home,0,0,7,0,1,FIORENTINA,1986-87
FIORENTINA,away,0,0,7,1,0,HELLAS VERONA,1986-87
INTER,home,0,0,7,1,1,JUVENTUS,1986-87
JUVENTUS,away,0,0,7,1,1,INTER,1986-87
BRESCIA,home,0,0,7,2,0,MILAN,1986-87
MILAN,away,0,0,7,0,2,BRESCIA,1986-87
NAPOLI,home,1,0,7,0,1,ROMA,1986-87
ROMA,away,0,1,7,1,0,NAPOLI,1986-87
EMPOLI,home,0,0,7,3,0,SAMPDORIA,1986-87
SAMPDORIA,away,0,0,7,0,3,EMPOLI,1986-87
SAMPDORIA,home,,,8,0,1,BRESCIA,1986-87
BRESCIA,away,,,8,1,0,SAMPDORIA,1986-87
JUVENTUS,home,,,8,0,0,COMO,1986-87
COMO,away,,,8,0,0,JUVENTUS,1986-87
ROMA,home,,,8,1,3,EMPOLI,1986-87
EMPOLI,away,,,8,3,1,ROMA,1986-87
ATALANTA,home,,,8,2,1,HELLAS VERONA,1986-87
HELLAS VERONA,away,,,8,1,2,ATALANTA,1986-87
FIORENTINA,home,,,8,3,0,MILAN,1986-87
MILAN,away,,,8,0,3,FIORENTINA,1986-87
INTER,home,,,8,0,0,NAPOLI,1986-87
NAPOLI,away,,,8,0,0,INTER,1986-87
AVELLINO,home,,,8,4,1,TORINO,1986-87
TORINO,away,,,8,1,4,AVELLINO,1986-87
ASCOLI,home,,,8,3,0,UDINESE,1986-87
UDINESE,away,,,8,0,3,ASCOLI,1986-87
FIORENTINA,home,,,9,0,1,ASCOLI,1986-87
ASCOLI,away,,,9,1,0,FIORENTINA,1986-87
COMO,home,,,9,0,0,ATALANTA,1986-87
ATALANTA,away,,,9,0,0,COMO,1986-87
BRESCIA,home,,,9,0,0,AVELLINO,1986-87
AVELLINO,away,,,9,0,0,BRESCIA,1986-87
HELLAS VERONA,home,,,9,1,0,EMPOLI,1986-87
EMPOLI,away,,,9,0,1,HELLAS VERONA,1986-87
TORINO,home,,,9,2,1,INTER,1986-87
INTER,away,,,9,1,2,TORINO,1986-87
NAPOLI,home,,,9,1,3,JUVENTUS,1986-87
JUVENTUS,away,,,9,3,1,NAPOLI,1986-87
UDINESE,home,,,9,4,0,ROMA,1986-87
ROMA,away,,,9,0,4,UDINESE,1986-87
MILAN,home,,,9,3,0,SAMPDORIA,1986-87
SAMPDORIA,away,,,9,0,3,MILAN,1986-87
TORINO,home,,,10,2,0,BRESCIA,1986-87
BRESCIA,away,,,10,0,2,TORINO,1986-87
INTER,home,,,10,1,1,COMO,1986-87
COMO,away,,,10,1,1,INTER,1986-87
ROMA,home,,,10,2,1,FIORENTINA,1986-87
FIORENTINA,away,,,10,1,2,ROMA,1986-87
ASCOLI,home,,,10,2,1,HELLAS VERONA,1986-87
HELLAS VERONA,away,,,10,1,2,ASCOLI,1986-87
ATALANTA,home,,,10,2,0,JUVENTUS,1986-87
JUVENTUS,away,,,10,0,2,ATALANTA,1986-87
AVELLINO,home,,,10,2,0,MILAN,1986-87
MILAN,away,,,10,0,2,AVELLINO,1986-87
EMPOLI,home,,,10,4,0,NAPOLI,1986-87
NAPOLI,away,,,10,0,4,EMPOLI,1986-87
SAMPDORIA,home,,,10,0,0,UDINESE,1986-87
UDINESE,away,,,10,0,0,SAMPDORIA,1986-87
BRESCIA,home,0,1,11,1,0,ATALANTA,1986-87
ATALANTA,away,1,0,11,0,1,BRESCIA,1986-87
UDINESE,home,0,0,11,3,1,COMO,1986-87
COMO,away,0,0,11,1,3,UDINESE,1986-87
FIORENTINA,home,0,0,11,1,0,EMPOLI,1986-87
EMPOLI,away,0,0,11,0,1,FIORENTINA,1986-87
AVELLINO,home,0,1,11,0,0,INTER,1986-87
INTER,away,1,0,11,0,0,AVELLINO,1986-87
HELLAS VERONA,home,0,0,11,0,0,NAPOLI,1986-87
NAPOLI,away,0,0,11,0,0,HELLAS VERONA,1986-87
JUVENTUS,home,0,0,11,3,0,ROMA,1986-87
ROMA,away,0,0,11,0,3,JUVENTUS,1986-87
ASCOLI,home,0,0,11,1,0,SAMPDORIA,1986-87
SAMPDORIA,away,0,0,11,0,1,ASCOLI,1986-87
MILAN,home,0,0,11,0,0,TORINO,1986-87
TORINO,away,0,0,11,0,0,MILAN,1986-87
ROMA,home,0,0,12,1,1,ASCOLI,1986-87
ASCOLI,away,0,0,12,1,1,ROMA,1986-87
SAMPDORIA,home,0,0,12,3,1,AVELLINO,1986-87
AVELLINO,away,0,0,12,1,3,SAMPDORIA,1986-87
EMPOLI,home,0,0,12,3,0,BRESCIA,1986-87
BRESCIA,away,0,0,12,0,3,EMPOLI,1986-87
INTER,home,0,0,12,0,1,FIORENTINA,1986-87
FIORENTINA,away,0,0,12,1,0,INTER,1986-87
COMO,home,0,1,12,1,0,HELLAS VERONA,1986-87
HELLAS VERONA,away,1,0,12,0,1,COMO,1986-87
TORINO,home,0,0,12,1,0,JUVENTUS,1986-87
JUVENTUS,away,0,0,12,0,1,TORINO,1986-87
NAPOLI,home,0,0,12,0,0,MILAN,1986-87
MILAN,away,0,0,12,0,0,NAPOLI,1986-87
ATALANTA,home,0,0,12,1,0,UDINESE,1986-87
UDINESE,away,0,0,12,0,1,ATALANTA,1986-87
AVELLINO,home,,,13,1,1,ATALANTA,1986-87
ATALANTA,away,,,13,1,1,AVELLINO,1986-87
HELLAS VERONA,home,,,13,1,1,BRESCIA,1986-87
BRESCIA,away,,,13,1,1,HELLAS VERONA,1986-87
UDINESE,home,,,13,0,0,EMPOLI,1986-87
EMPOLI,away,,,13,0,0,UDINESE,1986-87
ASCOLI,home,,,13,3,0,INTER,1986-87
INTER,away,,,13,0,3,ASCOLI,1986-87
COMO,home,,,13,2,1,NAPOLI,1986-87
NAPOLI,away,,,13,1,2,COMO,1986-87
MILAN,home,,,13,1,2,ROMA,1986-87
ROMA,away,,,13,2,1,MILAN,1986-87
JUVENTUS,home,,,13,4,1,SAMPDORIA,1986-87
SAMPDORIA,away,,,13,1,4,JUVENTUS,1986-87
FIORENTINA,home,,,13,2,1,TORINO,1986-87
TORINO,away,,,13,1,2,FIORENTINA,1986-87
BRESCIA,home,0,0,14,0,0,ASCOLI,1986-87
ASCOLI,away,0,0,14,0,0,BRESCIA,1986-87
EMPOLI,home,1,0,14,0,1,AVELLINO,1986-87
AVELLINO,away,0,1,14,1,0,EMPOLI,1986-87
MILAN,home,0,0,14,0,1,COMO,1986-87
COMO,away,0,0,14,1,0,MILAN,1986-87
NAPOLI,home,0,0,14,3,1,FIORENTINA,1986-87
FIORENTINA,away,0,0,14,1,3,NAPOLI,1986-87
ATALANTA,home,1,0,14,1,0,INTER,1986-87
INTER,away,0,1,14,0,1,ATALANTA,1986-87
HELLAS VERONA,home,0,0,14,2,1,JUVENTUS,1986-87
JUVENTUS,away,0,0,14,1,2,HELLAS VERONA,1986-87
ROMA,home,0,0,14,0,0,SAMPDORIA,1986-87
SAMPDORIA,away,0,0,14,0,0,ROMA,1986-87
TORINO,home,0,0,14,1,1,UDINESE,1986-87
UDINESE,away,0,0,14,1,1,TORINO,1986-87
JUVENTUS,home,,,15,0,0,BRESCIA,1986-87
BRESCIA,away,,,15,0,0,JUVENTUS,1986-87
COMO,home,,,15,0,0,EMPOLI,1986-87
EMPOLI,away,,,15,0,0,COMO,1986-87
INTER,home,,,15,2,1,HELLAS VERONA,1986-87
HELLAS VERONA,away,,,15,1,2,INTER,1986-87
UDINESE,home,,,15,0,0,MILAN,1986-87
MILAN,away,,,15,0,0,UDINESE,1986-87
ASCOLI,home,,,15,3,0,NAPOLI,1986-87
NAPOLI,away,,,15,0,3,ASCOLI,1986-87
AVELLINO,home,,,15,3,0,ROMA,1986-87
ROMA,away,,,15,0,3,AVELLINO,1986-87
SAMPDORIA,home,,,15,2,0,TORINO,1986-87
TORINO,away,,,15,0,2,SAMPDORIA,1986-87
FIORENTINA,home,,,15,2,0,ATALANTA,1986-87
ATALANTA,away,,,15,0,2,FIORENTINA,1986-87
MILAN,home,0,0,16,1,0,ASCOLI,1986-87
ASCOLI,away,0,0,16,0,1,MILAN,1986-87
SAMPDORIA,home,0,0,16,1,0,ATALANTA,1986-87
ATALANTA,away,0,0,16,0,1,SAMPDORIA,1986-87
ROMA,home,0,0,16,0,0,COMO,1986-87
COMO,away,0,0,16,0,0,ROMA,1986-87
AVELLINO,home,0,1,16,2,0,FIORENTINA,1986-87
FIORENTINA,away,1,0,16,0,2,AVELLINO,1986-87
TORINO,home,0,0,16,2,1,HELLAS VERONA,1986-87
HELLAS VERONA,away,0,0,16,1,2,TORINO,1986-87
EMPOLI,home,0,0,16,2,1,INTER,1986-87
INTER,away,0,0,16,1,2,EMPOLI,1986-87
UDINESE,home,0,0,16,2,1,JUVENTUS,1986-87
JUVENTUS,away,0,0,16,1,2,UDINESE,1986-87
BRESCIA,home,0,0,16,2,1,NAPOLI,1986-87
NAPOLI,away,0,0,16,1,2,BRESCIA,1986-87
JUVENTUS,home,0,0,17,1,1,AVELLINO,1986-87
AVELLINO,away,0,0,17,1,1,JUVENTUS,1986-87
INTER,home,1,1,17,0,1,BRESCIA,1986-87
BRESCIA,away,1,1,17,1,0,INTER,1986-87
ASCOLI,home,0,1,17,1,0,EMPOLI,1986-87
EMPOLI,away,1,0,17,0,1,ASCOLI,1986-87
HELLAS VERONA,home,0,0,17,1,0,MILAN,1986-87
MILAN,away,0,0,17,0,1,HELLAS VERONA,1986-87
ATALANTA,home,0,0,17,4,2,ROMA,1986-87
ROMA,away,0,0,17,2,4,ATALANTA,1986-87
FIORENTINA,home,0,0,17,3,1,SAMPDORIA,1986-87
SAMPDORIA,away,0,0,17,1,3,FIORENTINA,1986-87
COMO,home,0,0,17,1,0,TORINO,1986-87
TORINO,away,0,0,17,0,1,COMO,1986-87
NAPOLI,home,0,0,17,0,3,UDINESE,1986-87
UDINESE,away,0,0,17,3,0,NAPOLI,1986-87
TORINO,home,0,0,18,1,1,ASCOLI,1986-87
ASCOLI,away,0,0,18,1,1,TORINO,1986-87
MILAN,home,0,0,18,1,2,ATALANTA,1986-87
ATALANTA,away,0,0,18,2,1,MILAN,1986-87
SAMPDORIA,home,0,0,18,0,0,COMO,1986-87
COMO,away,0,0,18,0,0,SAMPDORIA,1986-87
BRESCIA,home,0,0,18,4,3,FIORENTINA,1986-87
FIORENTINA,away,0,0,18,3,4,BRESCIA,1986-87
ROMA,home,0,0,18,0,1,HELLAS VERONA,1986-87
HELLAS VERONA,away,0,0,18,1,0,ROMA,1986-87
UDINESE,home,0,0,18,2,0,INTER,1986-87
INTER,away,0,0,18,0,2,UDINESE,1986-87
EMPOLI,home,0,0,18,3,0,JUVENTUS,1986-87
JUVENTUS,away,0,0,18,0,3,EMPOLI,1986-87
AVELLINO,home,0,1,18,3,0,NAPOLI,1986-87
NAPOLI,away,1,0,18,0,3,AVELLINO,1986-87
ASCOLI,home,0,0,19,0,0,AVELLINO,1986-87
AVELLINO,away,0,0,19,0,0,ASCOLI,1986-87
COMO,home,0,0,19,2,0,BRESCIA,1986-87
BRESCIA,away,0,0,19,0,2,COMO,1986-87
ATALANTA,home,0,1,19,0,0,EMPOLI,1986-87
EMPOLI,away,1,0,19,0,0,ATALANTA,1986-87
JUVENTUS,home,0,0,19,1,1,MILAN,1986-87
MILAN,away,0,0,19,1,1,JUVENTUS,1986-87
INTER,home,0,0,19,1,0,ROMA,1986-87
ROMA,away,0,0,19,0,1,INTER,1986-87
HELLAS VERONA,home,0,0,19,0,0,SAMPDORIA,1986-87
SAMPDORIA,away,0,0,19,0,0,HELLAS VERONA,1986-87
NAPOLI,home,0,0,19,0,1,TORINO,1986-87
TORINO,away,0,0,19,1,0,NAPOLI,1986-87
FIORENTINA,home,0,0,19,1,1,UDINESE,1986-87
UDINESE,away,0,0,19,1,1,FIORENTINA,1986-87
ATALANTA,home,,,20,2,1,ASCOLI,1986-87
ASCOLI,away,,,20,1,2,ATALANTA,1986-87
ROMA,home,,,20,1,1,BRESCIA,1986-87
BRESCIA,away,,,20,1,1,ROMA,1986-87
AVELLINO,home,,,20,1,2,COMO,1986-87
COMO,away,,,20,2,1,AVELLINO,1986-87
TORINO,home,,,20,2,0,EMPOLI,1986-87
EMPOLI,away,,,20,0,2,TORINO,1986-87
UDINESE,home,,,20,3,1,HELLAS VERONA,1986-87
HELLAS VERONA,away,,,20,1,3,UDINESE,1986-87
MILAN,home,,,20,1,2,INTER,1986-87
INTER,away,,,20,2,1,MILAN,1986-87
FIORENTINA,home,,,20,1,0,JUVENTUS,1986-87
JUVENTUS,away,,,20,0,1,FIORENTINA,1986-87
SAMPDORIA,home,,,20,1,1,NAPOLI,1986-87
NAPOLI,away,,,20,1,1,SAMPDORIA,1986-87
NAPOLI,home,0,0,21,0,1,ATALANTA,1986-87
ATALANTA,away,0,0,21,1,0,NAPOLI,1986-87
HELLAS VERONA,home,0,0,21,1,1,AVELLINO,1986-87
AVELLINO,away,0,0,21,1,1,HELLAS VERONA,1986-87
COMO,home,0,0,21,1,2,FIORENTINA,1986-87
FIORENTINA,away,0,0,21,2,1,COMO,1986-87
ASCOLI,home,0,0,21,2,2,JUVENTUS,1986-87
JUVENTUS,away,0,0,21,2,2,ASCOLI,1986-87
EMPOLI,home,0,0,21,1,0,MILAN,1986-87
MILAN,away,0,0,21,0,1,EMPOLI,1986-87
TORINO,home,1,1,21,1,0,ROMA,1986-87
ROMA,away,1,1,21,0,1,TORINO,1986-87
INTER,home,0,1,21,3,1,SAMPDORIA,1986-87
SAMPDORIA,away,1,0,21,1,3,INTER,1986-87
BRESCIA,home,0,0,21,1,0,UDINESE,1986-87
UDINESE,away,0,0,21,0,1,BRESCIA,1986-87
MILAN,home,,,22,1,0,BRESCIA,1986-87
BRESCIA,away,,,22,0,1,MILAN,1986-87
ASCOLI,home,,,22,0,0,COMO,1986-87
COMO,away,,,22,0,0,ASCOLI,1986-87
SAMPDORIA,home,,,22,0,0,EMPOLI,1986-87
EMPOLI,away,,,22,0,0,SAMPDORIA,1986-87
FIORENTINA,home,,,22,2,2,HELLAS VERONA,1986-87
HELLAS VERONA,away,,,22,2,2,FIORENTINA,1986-87
JUVENTUS,home,,,22,2,1,INTER,1986-87
INTER,away,,,22,1,2,JUVENTUS,1986-87
ROMA,home,,,22,0,0,NAPOLI,1986-87
NAPOLI,away,,,22,0,0,ROMA,1986-87
ATALANTA,home,,,22,0,0,TORINO,1986-87
TORINO,away,,,22,0,0,ATALANTA,1986-87
AVELLINO,home,,,22,2,6,UDINESE,1986-87
UDINESE,away,,,22,6,2,AVELLINO,1986-87
UDINESE,home,0,0,23,1,0,ASCOLI,1986-87
ASCOLI,away,0,0,23,0,1,UDINESE,1986-87
HELLAS VERONA,home,1,0,23,1,0,ATALANTA,1986-87
ATALANTA,away,0,1,23,0,1,HELLAS VERONA,1986-87
TORINO,home,0,0,23,0,0,AVELLINO,1986-87
AVELLINO,away,0,0,23,0,0,TORINO,1986-87
MILAN,home,0,0,23,2,2,FIORENTINA,1986-87
FIORENTINA,away,0,0,23,2,2,MILAN,1986-87
NAPOLI,home,0,0,23,1,0,INTER,1986-87
INTER,away,0,0,23,0,1,NAPOLI,1986-87
COMO,home,0,0,23,1,0,JUVENTUS,1986-87
JUVENTUS,away,0,0,23,0,1,COMO,1986-87
EMPOLI,home,0,0,23,2,1,ROMA,1986-87
ROMA,away,0,0,23,1,2,EMPOLI,1986-87
BRESCIA,home,0,0,23,2,0,SAMPDORIA,1986-87
SAMPDORIA,away,0,0,23,0,2,BRESCIA,1986-87
AVELLINO,home,0,0,24,2,0,BRESCIA,1986-87
BRESCIA,away,0,0,24,0,2,AVELLINO,1986-87
ATALANTA,home,1,0,24,2,1,COMO,1986-87
COMO,away,0,1,24,1,2,ATALANTA,1986-87
ASCOLI,home,0,0,24,2,1,FIORENTINA,1986-87
FIORENTINA,away,0,0,24,1,2,ASCOLI,1986-87
EMPOLI,home,0,2,24,1,0,HELLAS VERONA,1986-87
HELLAS VERONA,away,2,0,24,0,1,EMPOLI,1986-87
SAMPDORIA,home,0,0,24,0,2,MILAN,1986-87
MILAN,away,0,0,24,2,0,SAMPDORIA,1986-87
JUVENTUS,home,0,0,24,2,1,NAPOLI,1986-87
NAPOLI,away,0,0,24,1,2,JUVENTUS,1986-87
INTER,home,0,0,24,0,0,TORINO,1986-87
TORINO,away,0,0,24,0,0,INTER,1986-87
ROMA,home,0,0,24,2,1,UDINESE,1986-87
UDINESE,away,0,0,24,1,2,ROMA,1986-87
HELLAS VERONA,home,,,25,0,1,ASCOLI,1986-87
ASCOLI,away,,,25,1,0,HELLAS VERONA,1986-87
JUVENTUS,home,,,25,0,0,ATALANTA,1986-87
ATALANTA,away,,,25,0,0,JUVENTUS,1986-87
MILAN,home,,,25,2,1,AVELLINO,1986-87
AVELLINO,away,,,25,1,2,MILAN,1986-87
NAPOLI,home,,,25,0,0,EMPOLI,1986-87
EMPOLI,away,,,25,0,0,NAPOLI,1986-87
COMO,home,,,25,1,0,INTER,1986-87
INTER,away,,,25,0,1,COMO,1986-87
FIORENTINA,home,,,25,1,1,ROMA,1986-87
ROMA,away,,,25,1,1,FIORENTINA,1986-87
UDINESE,home,,,25,0,0,SAMPDORIA,1986-87
SAMPDORIA,away,,,25,0,0,UDINESE,1986-87
BRESCIA,home,,,25,2,2,TORINO,1986-87
TORINO,away,,,25,2,2,BRESCIA,1986-87
SAMPDORIA,home,0,0,26,0,1,ASCOLI,1986-87
ASCOLI,away,0,0,26,1,0,SAMPDORIA,1986-87
INTER,home,0,0,26,0,1,AVELLINO,1986-87
AVELLINO,away,0,0,26,1,0,INTER,1986-87
ATALANTA,home,0,0,26,1,0,BRESCIA,1986-87
BRESCIA,away,0,0,26,0,1,ATALANTA,1986-87
EMPOLI,home,0,0,26,1,1,FIORENTINA,1986-87
FIORENTINA,away,0,0,26,1,1,EMPOLI,1986-87
NAPOLI,home,0,0,26,3,0,HELLAS VERONA,1986-87
HELLAS VERONA,away,0,0,26,0,3,NAPOLI,1986-87
ROMA,home,0,0,26,2,0,JUVENTUS,1986-87
JUVENTUS,away,0,0,26,0,2,ROMA,1986-87
TORINO,home,0,0,26,1,0,MILAN,1986-87
MILAN,away,0,0,26,0,1,TORINO,1986-87
COMO,home,1,0,26,0,0,UDINESE,1986-87
UDINESE,away,0,1,26,0,0,COMO,1986-87
UDINESE,home,,,27,4,2,ATALANTA,1986-87
ATALANTA,away,,,27,2,4,UDINESE,1986-87
HELLAS VERONA,home,,,27,1,1,COMO,1986-87
COMO,away,,,27,1,1,HELLAS VERONA,1986-87
BRESCIA,home,,,27,0,0,EMPOLI,1986-87
EMPOLI,away,,,27,0,0,BRESCIA,1986-87
FIORENTINA,home,,,27,1,0,INTER,1986-87
INTER,away,,,27,0,1,FIORENTINA,1986-87
MILAN,home,,,27,2,1,NAPOLI,1986-87
NAPOLI,away,,,27,1,2,MILAN,1986-87
ASCOLI,home,,,27,1,1,ROMA,1986-87
ROMA,away,,,27,1,1,ASCOLI,1986-87
AVELLINO,home,,,27,2,2,SAMPDORIA,1986-87
SAMPDORIA,away,,,27,2,2,AVELLINO,1986-87
JUVENTUS,home,,,27,1,1,TORINO,1986-87
TORINO,away,,,27,1,1,JUVENTUS,1986-87
INTER,home,,,28,1,0,ASCOLI,1986-87
ASCOLI,away,,,28,0,1,INTER,1986-87
ATALANTA,home,,,28,2,1,AVELLINO,1986-87
AVELLINO,away,,,28,1,2,ATALANTA,1986-87
NAPOLI,home,,,28,1,1,COMO,1986-87
COMO,away,,,28,1,1,NAPOLI,1986-87
TORINO,home,,,28,0,0,FIORENTINA,1986-87
FIORENTINA,away,,,28,0,0,TORINO,1986-87
BRESCIA,home,,,28,4,1,HELLAS VERONA,1986-87
HELLAS VERONA,away,,,28,1,4,BRESCIA,1986-87
SAMPDORIA,home,,,28,2,1,JUVENTUS,1986-87
JUVENTUS,away,,,28,1,2,SAMPDORIA,1986-87
ROMA,home,,,28,4,1,MILAN,1986-87
MILAN,away,,,28,1,4,ROMA,1986-87
EMPOLI,home,,,28,3,0,UDINESE,1986-87
UDINESE,away,,,28,0,3,EMPOLI,1986-87
INTER,home,,,29,1,0,ATALANTA,1986-87
ATALANTA,away,,,29,0,1,INTER,1986-87
ASCOLI,home,,,29,1,2,BRESCIA,1986-87
BRESCIA,away,,,29,2,1,ASCOLI,1986-87
AVELLINO,home,,,29,0,1,EMPOLI,1986-87
EMPOLI,away,,,29,1,0,AVELLINO,1986-87
JUVENTUS,home,,,29,1,1,HELLAS VERONA,1986-87
HELLAS VERONA,away,,,29,1,1,JUVENTUS,1986-87
COMO,home,,,29,0,0,MILAN,1986-87
MILAN,away,,,29,0,0,COMO,1986-87
FIORENTINA,home,,,29,1,1,NAPOLI,1986-87
NAPOLI,away,,,29,1,1,FIORENTINA,1986-87
SAMPDORIA,home,,,29,0,3,ROMA,1986-87
ROMA,away,,,29,3,0,SAMPDORIA,1986-87
UDINESE,home,,,29,3,1,TORINO,1986-87
TORINO,away,,,29,1,3,UDINESE,1986-87
NAPOLI,home,0,0,30,1,1,ASCOLI,1986-87
ASCOLI,away,0,0,30,1,1,NAPOLI,1986-87
ROMA,home,0,0,30,2,1,AVELLINO,1986-87
AVELLINO,away,0,0,30,1,2,ROMA,1986-87
EMPOLI,home,0,0,30,0,1,COMO,1986-87
COMO,away,0,0,30,1,0,EMPOLI,1986-87
ATALANTA,home,0,0,30,1,0,FIORENTINA,1986-87
FIORENTINA,away,0,0,30,0,1,ATALANTA,1986-87
