Avversaria,Campo,Espulsioni,Espulsioni avversario,Giornata,Gol segnati,Gol subiti,Squadra,Stagione
LAZIO,home,0,0,26,1,1,JUVENTUS,1991-92
JUVENTUS,away,0,0,26,1,1,LAZIO,1991-92
MILAN,home,0,0,26,1,1,ROMA,1991-92
ROMA,away,0,0,26,1,1,MILAN,1991-92
NAPOLI,home,0,0,26,1,1,SAMPDORIA,1991-92
SAMPDORIA,away,0,0,26,1,1,NAPOLI,1991-92
INTER,home,0,0,27,1,2,ASCOLI,1991-92
ASCOLI,away,0,0,27,2,1,INTER,1991-92
ATALANTA,home,0,0,27,3,0,FIORENTINA,1991-92
FIORENTINA,away,0,0,27,0,3,ATALANTA,1991-92
CREMONESE,home,0,0,27,2,0,FOGGIA,1991-92
FOGGIA,away,0,0,27,0,2,CREMONESE,1991-92
HELLAS VERONA,home,0,0,27,1,0,GENOA,1991-92
GENOA,away,0,0,27,0,1,HELLAS VERONA,1991-92
BARI,home,0,0,27,3,1,LAZIO,1991-92
LAZIO,away,0,0,27,1,3,BARI,1991-92
SAMPDORIA,home,0,1,27,5,1,MILAN,1991-92
MILAN,away,1,0,27,1,5,SAMPDORIA,1991-92
ROMA,home,0,0,27,3,2,NAPOLI,1991-92
NAPOLI,away,0,0,27,2,3,ROMA,1991-92
CAGLIARI,home,0,0,27,1,1,PARMA,1991-92
PARMA,away,0,0,27,1,1,CAGLIARI,1991-92
JUVENTUS,home,0,0,27,2,0,TORINO,1991-92
TORINO,away,0,0,27,0,2,JUVENTUS,1991-92
TORINO,home,0,0,28,1,2,HELLAS VERONA,1991-92
HELLAS VERONA,away,0,0,28,2,1,TORINO,1991-92
FOGGIA,home,0,1,28,4,4,ATALANTA,1991-92
ATALANTA,away,1,0,28,4,4,FOGGIA,1991-92
NAPOLI,home,1,0,28,1,3,BARI,1991-92
BARI,away,0,1,28,3,1,NAPOLI,1991-92
GENOA,home,0,0,28,1,1,CAGLIARI,1991-92
CAGLIARI,away,0,0,28,1,1,GENOA,1991-92
MILAN,home,0,0,28,1,1,CREMONESE,1991-92
CREMONESE,away,0,0,28,1,1,MILAN,1991-92
PARMA,home,0,0,28,0,0,INTER,1991-92
INTER,away,0,0,28,0,0,PARMA,1991-92
ASCOLI,home,0,0,28,1,0,JUVENTUS,1991-92
JUVENTUS,away,0,0,28,0,1,ASCOLI,1991-92
FIORENTINA,home,0,0,28,1,1,LAZIO,1991-92
LAZIO,away,0,0,28,1,1,FIORENTINA,1991-92
ROMA,home,0,0,28,1,1,SAMPDORIA,1991-92
SAMPDORIA,away,0,0,28,1,1,ROMA,1991-92
CAGLIARI,home,0,0,29,1,3,ASCOLI,1991-92
ASCOLI,away,0,0,29,3,1,CAGLIARI,1991-92
CREMONESE,home,0,0,29,1,1,FIORENTINA,1991-92
FIORENTINA,away,0,0,29,1,1,CREMONESE,1991-92
HELLAS VERONA,home,0,0,29,5,0,FOGGIA,1991-92
FOGGIA,away,0,0,29,0,5,HELLAS VERONA,1991-92
BARI,home,0,0,29,1,3,GENOA,1991-92
GENOA,away,0,0,29,3,1,BARI,1991-92
INTER,home,0,1,29,1,0,MILAN,1991-92
MILAN,away,1,0,29,0,1,INTER,1991-92
LAZIO,home,0,0,29,3,0,NAPOLI,1991-92
NAPOLI,away,0,0,29,0,3,LAZIO,1991-92
ATALANTA,home,0,1,29,0,0,PARMA,1991-92
PARMA,away,1,0,29,0,0,ATALANTA,1991-92
JUVENTUS,home,0,0,29,1,1,ROMA,1991-92
ROMA,away,0,0,29,1,1,JUVENTUS,1991-92
SAMPDORIA,home,0,0,29,1,1,TORINO,1991-92
TORINO,away,0,0,29,1,1,SAMPDORIA,1991-92
MILAN,home,,,30,2,2,TORINO,1991-92
TORINO,away,,,30,2,2,MILAN,1991-92
ROMA,home,,,30,0,1,ATALANTA,1991-92
ATALANTA,away,,,30,1,0,ROMA,1991-92
ASCOLI,home,,,30,2,1,BARI,1991-92
BARI,away,,,30,1,2,ASCOLI,1991-92
NAPOLI,home,,,30,0,0,CAGLIARI,1991-92
CAGLIARI,away,,,30,0,0,NAPOLI,1991-92
FIORENTINA,home,,,30,2,3,HELLAS VERONA,1991-92
HELLAS VERONA,away,,,30,3,2,FIORENTINA,1991-92
JUVENTUS,home,,,30,1,3,INTER,1991-92
INTER,away,,,30,3,1,JUVENTUS,1991-92
CREMONESE,home,,,30,3,2,LAZIO,1991-92
LAZIO,away,,,30,2,3,CREMONESE,1991-92
GENOA,home,,,30,2,0,PARMA,1991-92
PARMA,away,,,30,0,2,GENOA,1991-92
FOGGIA,home,,,30,1,1,SAMPDORIA,1991-92
SAMPDORIA,away,,,30,1,1,FOGGIA,1991-92
HELLAS VERONA,home,0,0,31,1,1,ASCOLI,1991-92
ASCOLI,away,0,0,31,1,1,HELLAS VERONA,1991-92
BARI,home,0,0,31,2,1,ATALANTA,1991-92
ATALANTA,away,0,0,31,1,2,BARI,1991-92
CAGLIARI,home,0,0,31,0,1,CREMONESE,1991-92
CREMONESE,away,0,0,31,1,0,CAGLIARI,1991-92
TORINO,home,0,0,31,0,0,FIORENTINA,1991-92
FIORENTINA,away,0,0,31,0,0,TORINO,1991-92
NAPOLI,home,1,0,31,1,0,FOGGIA,1991-92
FOGGIA,away,0,1,31,0,1,NAPOLI,1991-92
INTER,home,2,1,31,1,2,GENOA,1991-92
GENOA,away,1,2,31,2,1,INTER,1991-92
SAMPDORIA,home,0,0,31,0,0,JUVENTUS,1991-92
JUVENTUS,away,0,0,31,0,0,SAMPDORIA,1991-92
LAZIO,home,0,1,31,2,0,MILAN,1991-92
MILAN,away,1,0,31,0,2,LAZIO,1991-92
PARMA,home,0,0,31,1,0,ROMA,1991-92
ROMA,away,0,0,31,0,1,PARMA,1991-92
GENOA,home,,,32,4,0,TORINO,1991-92
TORINO,away,,,32,0,4,GENOA,1991-92
BARI,home,,,32,0,0,CAGLIARI,1991-92
CAGLIARI,away,,,32,0,0,BARI,1991-92
LAZIO,home,,,32,2,1,FOGGIA,1991-92
FOGGIA,away,,,32,1,2,LAZIO,1991-92
ATALANTA,home,,,32,1,3,HELLAS VERONA,1991-92
HELLAS VERONA,away,,,32,3,1,ATALANTA,1991-92
CREMONESE,home,,,32,0,2,INTER,1991-92
INTER,away,,,32,2,0,CREMONESE,1991-92
MILAN,home,,,32,1,1,NAPOLI,1991-92
NAPOLI,away,,,32,1,1,MILAN,1991-92
JUVENTUS,home,,,32,0,0,PARMA,1991-92
PARMA,away,,,32,0,0,JUVENTUS,1991-92
ASCOLI,home,,,32,1,0,ROMA,1991-92
ROMA,away,,,32,0,1,ASCOLI,1991-92
FIORENTINA,home,,,32,2,0,SAMPDORIA,1991-92
SAMPDORIA,away,,,32,0,2,FIORENTINA,1991-92
SAMPDORIA,home,0,0,33,1,2,LAZIO,1991-92
LAZIO,away,0,0,33,2,1,SAMPDORIA,1991-92
PARMA,home,0,0,33,2,3,ASCOLI,1991-92
ASCOLI,away,0,0,33,3,2,PARMA,1991-92
TORINO,home,1,0,33,1,3,ATALANTA,1991-92
ATALANTA,away,0,1,33,3,1,TORINO,1991-92
INTER,home,1,1,33,0,2,BARI,1991-92
BARI,away,1,1,33,2,0,INTER,1991-92
ROMA,home,0,0,33,1,2,CREMONESE,1991-92
CREMONESE,away,0,0,33,2,1,ROMA,1991-92
NAPOLI,home,0,0,33,4,2,FIORENTINA,1991-92
FIORENTINA,away,0,0,33,2,4,NAPOLI,1991-92
FOGGIA,home,0,0,33,0,2,GENOA,1991-92
GENOA,away,0,0,33,2,0,FOGGIA,1991-92
CAGLIARI,home,0,0,33,0,0,JUVENTUS,1991-92
JUVENTUS,away,0,0,33,0,0,CAGLIARI,1991-92
HELLAS VERONA,home,0,0,33,4,0,MILAN,1991-92
MILAN,away,0,0,33,0,4,HELLAS VERONA,1991-92
LAZIO,home,0,0,34,0,1,CAGLIARI,1991-92
CAGLIARI,away,0,0,34,1,0,LAZIO,1991-92
MILAN,home,0,0,34,2,8,FOGGIA,1991-92
FOGGIA,away,0,0,34,8,2,MILAN,1991-92
JUVENTUS,home,0,0,34,3,3,HELLAS VERONA,1991-92
HELLAS VERONA,away,0,0,34,3,3,JUVENTUS,1991-92
ATALANTA,home,0,0,34,0,0,INTER,1991-92
INTER,away,0,0,34,0,0,ATALANTA,1991-92
GENOA,home,0,0,34,1,0,NAPOLI,1991-92
NAPOLI,away,0,0,34,0,1,GENOA,1991-92
FIORENTINA,home,0,1,34,1,1,PARMA,1991-92
PARMA,away,1,0,34,1,1,FIORENTINA,1991-92
BARI,home,0,0,34,2,0,ROMA,1991-92
ROMA,away,0,0,34,0,2,BARI,1991-92
CREMONESE,home,0,0,34,2,2,SAMPDORIA,1991-92
SAMPDORIA,away,0,0,34,2,2,CREMONESE,1991-92
ASCOLI,home,0,0,34,5,2,TORINO,1991-92
TORINO,away,0,0,34,2,5,ASCOLI,1991-92
