Avversaria,Campo,Espulsioni,Espulsioni avversario,Giornata,Gol segnati,Gol subiti,Squadra,Stagione
ATALANTA,away,0,0,27,4,3,LECCE,1993-94
FOGGIA,home,1,1,27,2,0,CREMONESE,1993-94
CREMONESE,away,1,1,27,0,2,FOGGIA,1993-94
JUVENTUS,home,0,1,27,1,1,GENOA,1993-94
GENOA,away,1,0,27,1,1,JUVENTUS,1993-94
SAMPDORIA,home,0,1,27,1,0,MILAN,1993-94
MILAN,away,1,0,27,0,1,SAMPDORIA,1993-94
PIACENZA,home,0,0,27,0,0,NAPOLI,1993-94
NAPOLI,away,0,0,27,0,0,PIACENZA,1993-94
INTER,home,0,1,27,4,1,PARMA,1993-94
PARMA,away,1,0,27,1,4,INTER,1993-94
REGGIANA,home,0,0,27,0,0,ROMA,1993-94
ROMA,away,0,0,27,0,0,REGGIANA,1993-94
CAGLIARI,home,0,0,27,2,1,TORINO,1993-94
TORINO,away,0,0,27,1,2,CAGLIARI,1993-94
LAZIO,home,0,0,27,2,2,UDINESE,1993-94
UDINESE,away,0,0,27,2,2,LAZIO,1993-94
SAMPDORIA,home,0,0,28,0,0,CAGLIARI,1993-94
CAGLIARI,away,0,0,28,0,0,SAMPDORIA,1993-94
ROMA,home,0,0,28,1,1,FOGGIA,1993-94
FOGGIA,away,0,0,28,1,1,ROMA,1993-94
UDINESE,home,0,2,28,3,0,GENOA,1993-94
GENOA,away,2,0,28,0,3,UDINESE,1993-94
PARMA,home,0,0,28,4,0,JUVENTUS,1993-94
JUVENTUS,away,0,0,28,0,4,PARMA,1993-94
NAPOLI,home,1,1,28,3,0,LAZIO,1993-94
LAZIO,away,1,1,28,0,3,NAPOLI,1993-94
CREMONESE,home,0,0,28,2,4,LECCE,1993-94
LECCE,away,0,0,28,4,2,CREMONESE,1993-94
INTER,home,0,0,28,2,1,MILAN,1993-94
MILAN,away,0,0,28,1,2,INTER,1993-94
ATALANTA,home,0,0,28,4,0,PIACENZA,1993-94
PIACENZA,away,0,0,28,0,4,ATALANTA,1993-94
TORINO,home,0,0,28,1,0,REGGIANA,1993-94
REGGIANA,away,0,0,28,0,1,TORINO,1993-94
ATALANTA,home,0,0,29,2,1,PARMA,1993-94
PARMA,away,0,0,29,1,2,ATALANTA,1993-94
GENOA,home,0,0,29,1,3,INTER,1993-94
INTER,away,0,0,29,3,1,GENOA,1993-94
JUVENTUS,home,0,0,29,0,1,CAGLIARI,1993-94
CAGLIARI,away,0,0,29,1,0,JUVENTUS,1993-94
REGGIANA,home,0,0,29,1,1,CREMONESE,1993-94
CREMONESE,away,0,0,29,1,1,REGGIANA,1993-94
MILAN,home,0,0,29,1,0,NAPOLI,1993-94
NAPOLI,away,0,0,29,0,1,MILAN,1993-94
LECCE,home,0,0,29,3,0,ROMA,1993-94
ROMA,away,0,0,29,0,3,LECCE,1993-94
FOGGIA,home,0,0,29,6,0,SAMPDORIA,1993-94
SAMPDORIA,away,0,0,29,0,6,FOGGIA,1993-94
LAZIO,home,0,0,29,1,1,TORINO,1993-94
TORINO,away,0,0,29,1,1,LAZIO,1993-94
PIACENZA,home,1,0,29,2,2,UDINESE,1993-94
UDINESE,away,0,1,29,2,2,PIACENZA,1993-94
UDINESE,home,0,0,30,1,1,ATALANTA,1993-94
ATALANTA,away,0,0,30,1,1,UDINESE,1993-94
SAMPDORIA,home,0,0,30,0,0,CREMONESE,1993-94
CREMONESE,away,0,0,30,0,0,SAMPDORIA,1993-94
PIACENZA,home,0,0,30,1,0,FOGGIA,1993-94
FOGGIA,away,0,0,30,0,1,PIACENZA,1993-94
LAZIO,home,0,0,30,1,1,GENOA,1993-94
GENOA,away,0,0,30,1,1,LAZIO,1993-94
INTER,home,0,0,30,1,0,JUVENTUS,1993-94
JUVENTUS,away,0,0,30,0,1,INTER,1993-94
TORINO,home,0,0,30,1,2,LECCE,1993-94
LECCE,away,0,0,30,2,1,TORINO,1993-94
PARMA,home,0,0,30,1,1,MILAN,1993-94
MILAN,away,0,0,30,1,1,PARMA,1993-94
NAPOLI,home,0,1,30,1,0,REGGIANA,1993-94
REGGIANA,away,1,0,30,0,1,NAPOLI,1993-94
CAGLIARI,home,0,0,30,2,0,ROMA,1993-94
ROMA,away,0,0,30,0,2,CAGLIARI,1993-94
LECCE,home,0,0,31,4,1,INTER,1993-94
INTER,away,0,0,31,1,4,LECCE,1993-94
REGGIANA,home,0,0,31,3,0,CAGLIARI,1993-94
CAGLIARI,away,0,0,31,0,3,REGGIANA,1993-94
ROMA,home,1,0,31,0,2,PARMA,1993-94
PARMA,away,0,1,31,2,0,ROMA,1993-94
MILAN,home,0,0,31,0,0,TORINO,1993-94
TORINO,away,0,0,31,0,0,MILAN,1993-94
ATALANTA,home,0,0,31,3,1,LAZIO,1993-94
LAZIO,away,0,0,31,1,3,ATALANTA,1993-94
JUVENTUS,home,0,0,31,0,0,NAPOLI,1993-94
NAPOLI,away,0,0,31,0,0,JUVENTUS,1993-94
CREMONESE,home,1,0,31,1,1,PIACENZA,1993-94
PIACENZA,away,0,1,31,1,1,CREMONESE,1993-94
GENOA,home,0,0,31,1,1,SAMPDORIA,1993-94
SAMPDORIA,away,0,0,31,1,1,GENOA,1993-94
FOGGIA,home,0,1,31,3,0,UDINESE,1993-94
UDINESE,away,1,0,31,0,3,FOGGIA,1993-94
NAPOLI,home,,,32,1,1,ATALANTA,1993-94
ATALANTA,away,,,32,1,1,NAPOLI,1993-94
TORINO,home,,,32,1,1,CREMONESE,1993-94
CREMONESE,away,,,32,1,1,TORINO,1993-94
GENOA,home,,,32,3,0,FOGGIA,1993-94
FOGGIA,away,,,32,0,3,GENOA,1993-94
LAZIO,home,,,32,6,1,JUVENTUS,1993-94
JUVENTUS,away,,,32,1,6,LAZIO,1993-94
REGGIANA,home,,,32,2,4,LECCE,1993-94
LECCE,away,,,32,4,2,REGGIANA,1993-94
UDINESE,home,,,32,2,2,MILAN,1993-94
MILAN,away,,,32,2,2,UDINESE,1993-94
CAGLIARI,home,,,32,3,1,PARMA,1993-94
PARMA,away,,,32,1,3,CAGLIARI,1993-94
PIACENZA,home,,,32,3,1,ROMA,1993-94
ROMA,away,,,32,1,3,PIACENZA,1993-94
INTER,home,,,32,3,1,SAMPDORIA,1993-94
SAMPDORIA,away,,,32,1,3,INTER,1993-94
MILAN,home,0,0,33,0,0,CAGLIARI,1993-94
CAGLIARI,away,0,0,33,0,0,MILAN,1993-94
ROMA,home,0,0,33,2,2,INTER,1993-94
INTER,away,0,0,33,2,2,ROMA,1993-94
ATALANTA,home,0,0,33,2,1,GENOA,1993-94
GENOA,away,0,0,33,1,2,ATALANTA,1993-94
LECCE,home,0,0,33,3,0,LAZIO,1993-94
LAZIO,away,0,0,33,0,3,LECCE,1993-94
PARMA,home,0,0,33,2,0,NAPOLI,1993-94
NAPOLI,away,0,0,33,0,2,PARMA,1993-94
JUVENTUS,home,0,0,33,0,0,PIACENZA,1993-94
PIACENZA,away,0,0,33,0,0,JUVENTUS,1993-94
SAMPDORIA,home,0,0,33,1,1,REGGIANA,1993-94
REGGIANA,away,0,0,33,1,1,SAMPDORIA,1993-94
FOGGIA,home,1,1,33,1,4,TORINO,1993-94
TORINO,away,1,1,33,4,1,FOGGIA,1993-94
CREMONESE,home,0,0,33,3,3,UDINESE,1993-94
UDINESE,away,0,0,33,3,3,CREMONESE,1993-94
PIACENZA,home,,,34,0,0,PARMA,1993-94
PARMA,away,,,34,0,0,PIACENZA,1993-94
INTER,home,,,34,2,1,ATALANTA,1993-94
ATALANTA,away,,,34,1,2,INTER,1993-94
GENOA,home,,,34,1,1,CREMONESE,1993-94
CREMONESE,away,,,34,1,1,GENOA,1993-94
NAPOLI,home,,,34,0,1,FOGGIA,1993-94
FOGGIA,away,,,34,1,0,NAPOLI,1993-94
UDINESE,home,,,34,1,0,JUVENTUS,1993-94
JUVENTUS,away,,,34,0,1,UDINESE,1993-94
CAGLIARI,home,,,34,0,1,LECCE,1993-94
LECCE,away,,,34,1,0,CAGLIARI,1993-94
REGGIANA,home,,,34,0,1,MILAN,1993-94
MILAN,away,,,34,1,0,REGGIANA,1993-94
TORINO,home,,,34,2,0,ROMA,1993-94
ROMA,away,,,34,0,2,TORINO,1993-94
LAZIO,home,,,34,3,4,SAMPDORIA,1993-94
SAMPDORIA,away,,,34,4,3,LAZIO,1993-94
