Avversaria,Campo,Espulsioni,Espulsioni avversario,Giornata,Gol segnati,Gol subiti,Squadra,Stagione
ROMA,away,0,1,26,1,1,FIORENTINA,1992-93
INTER,home,0,0,26,1,3,SAMPDORIA,1992-93
SAMPDORIA,away,0,0,26,3,1,INTER,1992-93
LAZIO,home,0,0,26,1,1,TORINO,1992-93
TORINO,away,0,0,26,1,1,LAZIO,1992-93
JUVENTUS,home,0,0,26,0,0,UDINESE,1992-93
UDINESE,away,0,0,26,0,0,JUVENTUS,1992-93
ROMA,home,0,0,27,1,1,ANCONA,1992-93
ANCONA,away,0,0,27,1,1,ROMA,1992-93
PESCARA,home,0,1,27,2,1,ATALANTA,1992-93
ATALANTA,away,1,0,27,1,2,PESCARA,1992-93
BRESCIA,home,1,0,27,2,2,FIORENTINA,1992-93
FIORENTINA,away,0,1,27,2,2,BRESCIA,1992-93
UDINESE,home,0,1,27,1,0,GENOA,1992-93
GENOA,away,1,0,27,0,1,UDINESE,1992-93
MILAN,home,0,0,27,1,1,INTER,1992-93
INTER,away,0,0,27,1,1,MILAN,1992-93
TORINO,home,0,0,27,2,1,JUVENTUS,1992-93
JUVENTUS,away,0,0,27,1,2,TORINO,1992-93
FOGGIA,home,0,0,27,1,1,LAZIO,1992-93
LAZIO,away,0,0,27,1,1,FOGGIA,1992-93
SAMPDORIA,home,0,1,27,1,1,NAPOLI,1992-93
NAPOLI,away,1,0,27,1,1,SAMPDORIA,1992-93
CAGLIARI,home,0,1,27,3,1,PARMA,1992-93
PARMA,away,1,0,27,1,3,CAGLIARI,1992-93
JUVENTUS,home,0,0,28,1,3,MILAN,1992-93
MILAN,away,0,0,28,3,1,JUVENTUS,1992-93
PARMA,home,0,0,28,2,1,SAMPDORIA,1992-93
SAMPDORIA,away,0,0,28,1,2,PARMA,1992-93
INTER,home,0,0,28,1,3,BRESCIA,1992-93
BRESCIA,away,0,0,28,3,1,INTER,1992-93
ANCONA,home,0,1,28,3,0,CAGLIARI,1992-93
CAGLIARI,away,1,0,28,0,3,ANCONA,1992-93
NAPOLI,home,0,1,28,1,1,FIORENTINA,1992-93
FIORENTINA,away,1,0,28,1,1,NAPOLI,1992-93
FOGGIA,home,0,0,28,2,4,PESCARA,1992-93
PESCARA,away,0,0,28,4,2,FOGGIA,1992-93
LAZIO,home,0,0,28,0,0,ROMA,1992-93
ROMA,away,0,0,28,0,0,LAZIO,1992-93
GENOA,home,0,0,28,1,1,TORINO,1992-93
TORINO,away,0,0,28,1,1,GENOA,1992-93
ATALANTA,home,0,0,28,1,2,UDINESE,1992-93
UDINESE,away,0,0,28,2,1,ATALANTA,1992-93
SAMPDORIA,home,1,0,29,1,2,ATALANTA,1992-93
ATALANTA,away,0,1,29,2,1,SAMPDORIA,1992-93
TORINO,home,0,0,29,0,0,FOGGIA,1992-93
FOGGIA,away,0,0,29,0,0,TORINO,1992-93
BRESCIA,home,0,0,29,1,1,GENOA,1992-93
GENOA,away,0,0,29,1,1,BRESCIA,1992-93
ANCONA,home,0,0,29,3,0,INTER,1992-93
INTER,away,0,0,29,0,3,ANCONA,1992-93
FIORENTINA,home,0,0,29,3,0,JUVENTUS,1992-93
JUVENTUS,away,0,0,29,0,3,FIORENTINA,1992-93
PESCARA,home,0,0,29,2,1,LAZIO,1992-93
LAZIO,away,0,0,29,1,2,PESCARA,1992-93
CAGLIARI,home,0,1,29,1,0,NAPOLI,1992-93
NAPOLI,away,1,0,29,0,1,CAGLIARI,1992-93
ROMA,home,0,0,29,3,1,PARMA,1992-93
PARMA,away,0,0,29,1,3,ROMA,1992-93
MILAN,home,0,0,29,0,0,UDINESE,1992-93
UDINESE,away,0,0,29,0,0,MILAN,1992-93
PARMA,home,0,0,30,1,1,FIORENTINA,1992-93
FIORENTINA,away,0,0,30,1,1,PARMA,1992-93
MILAN,home,0,0,30,1,3,ANCONA,1992-93
ANCONA,away,0,0,30,3,1,MILAN,1992-93
ATALANTA,home,0,0,30,2,0,BRESCIA,1992-93
BRESCIA,away,0,0,30,0,2,ATALANTA,1992-93
UDINESE,home,0,0,30,1,1,CAGLIARI,1992-93
CAGLIARI,away,0,0,30,1,1,UDINESE,1992-93
LAZIO,home,0,0,30,2,0,INTER,1992-93
INTER,away,0,0,30,0,2,LAZIO,1992-93
FOGGIA,home,0,1,30,4,2,JUVENTUS,1992-93
JUVENTUS,away,1,0,30,2,4,FOGGIA,1992-93
GENOA,home,1,0,30,2,2,NAPOLI,1992-93
NAPOLI,away,0,1,30,2,2,GENOA,1992-93
TORINO,home,0,0,30,4,5,ROMA,1992-93
ROMA,away,0,0,30,5,4,TORINO,1992-93
PESCARA,home,0,0,30,1,1,SAMPDORIA,1992-93
SAMPDORIA,away,0,0,30,1,1,PESCARA,1992-93
JUVENTUS,home,0,0,31,2,1,PARMA,1992-93
PARMA,away,0,0,31,1,2,JUVENTUS,1992-93
FIORENTINA,home,0,1,31,2,1,ATALANTA,1992-93
ATALANTA,away,1,0,31,1,2,FIORENTINA,1992-93
SAMPDORIA,home,0,0,31,1,0,FOGGIA,1992-93
FOGGIA,away,0,0,31,0,1,SAMPDORIA,1992-93
INTER,home,0,0,31,1,1,GENOA,1992-93
GENOA,away,0,0,31,1,1,INTER,1992-93
ANCONA,home,0,0,31,5,0,LAZIO,1992-93
LAZIO,away,0,0,31,0,5,ANCONA,1992-93
ROMA,home,0,1,31,0,0,MILAN,1992-93
MILAN,away,1,0,31,0,0,ROMA,1992-93
NAPOLI,home,1,1,31,3,0,PESCARA,1992-93
PESCARA,away,1,1,31,0,3,NAPOLI,1992-93
CAGLIARI,home,0,0,31,0,5,TORINO,1992-93
TORINO,away,0,0,31,5,0,CAGLIARI,1992-93
BRESCIA,home,0,1,31,2,2,UDINESE,1992-93
UDINESE,away,1,0,31,2,2,BRESCIA,1992-93
MILAN,home,1,1,32,1,1,CAGLIARI,1992-93
CAGLIARI,away,1,1,32,1,1,MILAN,1992-93
PESCARA,home,0,0,32,5,3,ANCONA,1992-93
ANCONA,away,0,0,32,3,5,PESCARA,1992-93
LAZIO,home,0,0,32,2,0,BRESCIA,1992-93
BRESCIA,away,0,0,32,0,2,LAZIO,1992-93
UDINESE,home,0,1,32,2,2,FIORENTINA,1992-93
FIORENTINA,away,1,0,32,2,2,UDINESE,1992-93
PARMA,home,0,0,32,1,1,GENOA,1992-93
GENOA,away,0,0,32,1,1,PARMA,1992-93
FOGGIA,home,1,0,32,1,1,INTER,1992-93
INTER,away,0,1,32,1,1,FOGGIA,1992-93
SAMPDORIA,home,0,0,32,1,1,JUVENTUS,1992-93
JUVENTUS,away,0,0,32,1,1,SAMPDORIA,1992-93
TORINO,home,0,0,32,1,1,NAPOLI,1992-93
NAPOLI,away,0,0,32,1,1,TORINO,1992-93
ATALANTA,home,0,0,32,2,2,ROMA,1992-93
ROMA,away,0,0,32,2,2,ATALANTA,1992-93
GENOA,home,0,0,33,1,2,ATALANTA,1992-93
ATALANTA,away,0,0,33,2,1,GENOA,1992-93
CAGLIARI,home,0,0,33,1,1,FOGGIA,1992-93
FOGGIA,away,0,0,33,1,1,CAGLIARI,1992-93
NAPOLI,home,0,1,33,4,3,LAZIO,1992-93
LAZIO,away,1,0,33,3,4,NAPOLI,1992-93
BRESCIA,home,0,0,33,1,1,MILAN,1992-93
MILAN,away,0,0,33,1,1,BRESCIA,1992-93
INTER,home,1,1,33,2,0,PARMA,1992-93
PARMA,away,1,1,33,0,2,INTER,1992-93
JUVENTUS,home,0,1,33,5,1,PESCARA,1992-93
PESCARA,away,1,0,33,1,5,JUVENTUS,1992-93
ROMA,home,1,0,33,2,2,SAMPDORIA,1992-93
SAMPDORIA,away,0,1,33,2,2,ROMA,1992-93
FIORENTINA,home,0,0,33,1,1,TORINO,1992-93
TORINO,away,0,0,33,1,1,FIORENTINA,1992-93
ANCONA,home,0,0,33,2,0,UDINESE,1992-93
UDINESE,away,0,0,33,0,2,ANCONA,1992-93
ATALANTA,home,0,0,34,0,2,ANCONA,1992-93
ANCONA,away,0,0,34,2,0,ATALANTA,1992-93
SAMPDORIA,home,1,0,34,3,1,BRESCIA,1992-93
BRESCIA,away,0,1,34,1,3,SAMPDORIA,1992-93
PESCARA,home,0,0,34,4,0,CAGLIARI,1992-93
CAGLIARI,away,0,0,34,0,4,PESCARA,1992-93
FOGGIA,home,0,0,34,6,2,FIORENTINA,1992-93
FIORENTINA,away,0,0,34,2,6,FOGGIA,1992-93
MILAN,home,0,0,34,2,2,GENOA,1992-93
GENOA,away,0,0,34,2,2,MILAN,1992-93
TORINO,home,0,1,34,3,0,INTER,1992-93
INTER,away,1,0,34,0,3,TORINO,1992-93
LAZIO,home,0,0,34,4,1,JUVENTUS,1992-93
JUVENTUS,away,0,0,34,1,4,LAZIO,1992-93
PARMA,home,0,0,34,1,1,NAPOLI,1992-93
NAPOLI,away,0,0,34,1,1,PARMA,1992-93
UDINESE,home,1,1,34,1,1,ROMA,1992-93
ROMA,away,1,1,34,1,1,UDINESE,1992-93
