Avversaria,Campo,Espulsioni,Espulsioni avversario,Giornata,Gol segnati,Gol subiti,Squadra,Stagione
INTER,home,0,0,6,0,1,ASCOLI,1989-90
ASCOLI,away,0,0,6,1,0,INTER,1989-90
GENOA,home,0,0,6,1,0,BOLOGNA,1989-90
BOLOGNA,away,0,0,6,0,1,GENOA,1989-90
NAPOLI,home,0,0,6,1,1,CREMONESE,1989-90
CREMONESE,away,0,0,6,1,1,NAPOLI,1989-90
LAZIO,home,0,1,6,1,1,HELLAS VERONA,1989-90
HELLAS VERONA,away,1,0,6,1,1,LAZIO,1989-90
BARI,home,0,0,6,1,0,JUVENTUS,1989-90
JUVENTUS,away,0,0,6,0,1,BARI,1989-90
UDINESE,home,1,1,6,1,0,LECCE,1989-90
LECCE,away,1,1,6,0,1,UDINESE,1989-90
FIORENTINA,home,0,0,6,1,1,MILAN,1989-90
MILAN,away,0,0,6,1,1,FIORENTINA,1989-90
CESENA,home,0,0,6,1,0,ROMA,1989-90
ROMA,away,0,0,6,0,1,CESENA,1989-90
ATALANTA,home,0,0,6,1,0,SAMPDORIA,1989-90
SAMPDORIA,away,0,0,6,0,1,ATALANTA,1989-90
CESENA,home,0,1,7,1,0,ATALANTA,1989-90
ATALANTA,away,1,0,7,0,1,CESENA,1989-90
ASCOLI,home,0,0,7,2,2,BARI,1989-90
BARI,away,0,0,7,2,2,ASCOLI,1989-90
CREMONESE,home,0,0,7,1,1,BOLOGNA,1989-90
BOLOGNA,away,0,0,7,1,1,CREMONESE,1989-90
UDINESE,home,1,0,7,1,2,FIORENTINA,1989-90
FIORENTINA,away,0,1,7,2,1,UDINESE,1989-90
SAMPDORIA,home,0,0,7,1,2,GENOA,1989-90
GENOA,away,0,0,7,2,1,SAMPDORIA,1989-90
LECCE,home,0,0,7,0,0,HELLAS VERONA,1989-90
HELLAS VERONA,away,0,0,7,0,0,LECCE,1989-90
ROMA,home,0,1,7,3,0,INTER,1989-90
INTER,away,1,0,7,0,3,ROMA,1989-90
JUVENTUS,home,0,0,7,1,1,LAZIO,1989-90
LAZIO,away,0,0,7,1,1,JUVENTUS,1989-90
MILAN,home,0,0,7,3,0,NAPOLI,1989-90
NAPOLI,away,0,0,7,0,3,MILAN,1989-90
BOLOGNA,home,0,0,8,1,1,ASCOLI,1989-90
ASCOLI,away,0,0,8,1,1,BOLOGNA,1989-90
LAZIO,home,0,0,8,0,0,CESENA,1989-90
CESENA,away,0,0,8,0,0,LAZIO,1989-90
MILAN,home,0,1,8,1,0,CREMONESE,1989-90
CREMONESE,away,1,0,8,0,1,MILAN,1989-90
BARI,home,0,0,8,1,1,INTER,1989-90
INTER,away,0,0,8,1,1,BARI,1989-90
ATALANTA,home,0,0,8,0,1,JUVENTUS,1989-90
JUVENTUS,away,0,0,8,1,0,ATALANTA,1989-90
FIORENTINA,home,0,0,8,1,0,LECCE,1989-90
LECCE,away,0,0,8,0,1,FIORENTINA,1989-90
NAPOLI,home,1,0,8,1,1,ROMA,1989-90
ROMA,away,0,1,8,1,1,NAPOLI,1989-90
HELLAS VERONA,home,0,0,8,1,0,SAMPDORIA,1989-90
SAMPDORIA,away,0,0,8,0,1,HELLAS VERONA,1989-90
GENOA,home,0,0,8,2,4,UDINESE,1989-90
UDINESE,away,0,0,8,4,2,GENOA,1989-90
ASCOLI,home,0,0,9,1,0,ATALANTA,1989-90
ATALANTA,away,0,0,9,0,1,ASCOLI,1989-90
UDINESE,home,1,0,9,1,1,CESENA,1989-90
CESENA,away,0,1,9,1,1,UDINESE,1989-90
SAMPDORIA,home,0,0,9,3,1,FIORENTINA,1989-90
FIORENTINA,away,0,0,9,1,3,SAMPDORIA,1989-90
JUVENTUS,home,0,0,9,2,3,GENOA,1989-90
GENOA,away,0,0,9,3,2,JUVENTUS,1989-90
CREMONESE,home,0,0,9,1,1,HELLAS VERONA,1989-90
HELLAS VERONA,away,0,0,9,1,1,CREMONESE,1989-90
BOLOGNA,home,0,1,9,3,0,LAZIO,1989-90
LAZIO,away,1,0,9,0,3,BOLOGNA,1989-90
BARI,home,0,0,9,1,1,LECCE,1989-90
LECCE,away,0,0,9,1,1,BARI,1989-90
ROMA,home,0,0,9,1,0,MILAN,1989-90
MILAN,away,0,0,9,0,1,ROMA,1989-90
INTER,home,0,1,9,2,0,NAPOLI,1989-90
NAPOLI,away,1,0,9,0,2,INTER,1989-90
MILAN,home,1,0,10,1,0,ASCOLI,1989-90
ASCOLI,away,0,1,10,0,1,MILAN,1989-90
CESENA,home,0,0,10,2,0,BARI,1989-90
BARI,away,0,0,10,0,2,CESENA,1989-90
ATALANTA,home,0,0,10,0,0,BOLOGNA,1989-90
BOLOGNA,away,0,0,10,0,0,ATALANTA,1989-90
FIORENTINA,home,0,0,10,1,2,CREMONESE,1989-90
CREMONESE,away,0,0,10,2,1,FIORENTINA,1989-90
NAPOLI,home,0,1,10,1,1,GENOA,1989-90
GENOA,away,1,0,10,1,1,NAPOLI,1989-90
LAZIO,home,0,0,10,3,0,INTER,1989-90
INTER,away,0,0,10,0,3,LAZIO,1989-90
SAMPDORIA,home,0,0,10,1,0,JUVENTUS,1989-90
JUVENTUS,away,0,0,10,0,1,SAMPDORIA,1989-90
LECCE,home,0,0,10,2,1,ROMA,1989-90
ROMA,away,0,0,10,1,2,LECCE,1989-90
HELLAS VERONA,home,0,1,10,2,1,UDINESE,1989-90
UDINESE,away,1,0,10,1,2,HELLAS VERONA,1989-90
GENOA,home,0,0,11,0,0,BARI,1989-90
BARI,away,0,0,11,0,0,GENOA,1989-90
ASCOLI,home,0,0,11,1,0,CESENA,1989-90
CESENA,away,0,0,11,0,1,ASCOLI,1989-90
UDINESE,home,0,0,11,2,2,CREMONESE,1989-90
CREMONESE,away,0,0,11,2,2,UDINESE,1989-90
BOLOGNA,home,0,0,11,0,1,FIORENTINA,1989-90
FIORENTINA,away,0,0,11,1,0,BOLOGNA,1989-90
INTER,home,0,0,11,0,3,HELLAS VERONA,1989-90
HELLAS VERONA,away,0,0,11,3,0,INTER,1989-90
ATALANTA,home,0,1,11,1,2,LAZIO,1989-90
LAZIO,away,1,0,11,2,1,ATALANTA,1989-90
JUVENTUS,home,0,0,11,3,2,MILAN,1989-90
MILAN,away,0,0,11,2,3,JUVENTUS,1989-90
LECCE,home,0,0,11,3,2,NAPOLI,1989-90
NAPOLI,away,0,0,11,2,3,LECCE,1989-90
ROMA,home,0,0,11,4,2,SAMPDORIA,1989-90
SAMPDORIA,away,0,0,11,2,4,ROMA,1989-90
BARI,home,0,0,12,0,0,ATALANTA,1989-90
ATALANTA,away,0,0,12,0,0,BARI,1989-90
HELLAS VERONA,home,0,0,12,1,0,BOLOGNA,1989-90
BOLOGNA,away,0,0,12,0,1,HELLAS VERONA,1989-90
ASCOLI,home,0,0,12,5,1,FIORENTINA,1989-90
FIORENTINA,away,0,0,12,1,5,ASCOLI,1989-90
CESENA,home,0,0,12,2,3,GENOA,1989-90
GENOA,away,0,0,12,3,2,CESENA,1989-90
MILAN,home,0,0,12,0,3,INTER,1989-90
INTER,away,0,0,12,3,0,MILAN,1989-90
CREMONESE,home,0,1,12,2,1,LECCE,1989-90
LECCE,away,1,0,12,1,2,CREMONESE,1989-90
SAMPDORIA,home,0,0,12,1,1,NAPOLI,1989-90
NAPOLI,away,0,0,12,1,1,SAMPDORIA,1989-90
LAZIO,home,0,1,12,1,1,ROMA,1989-90
ROMA,away,1,0,12,1,1,LAZIO,1989-90
JUVENTUS,home,0,0,12,2,2,UDINESE,1989-90
UDINESE,away,0,0,12,2,2,JUVENTUS,1989-90
CREMONESE,home,0,0,13,0,1,ASCOLI,1989-90
ASCOLI,away,0,0,13,1,0,CREMONESE,1989-90
INTER,home,0,0,13,2,1,ATALANTA,1989-90
ATALANTA,away,0,0,13,1,2,INTER,1989-90
UDINESE,home,0,0,13,3,1,BARI,1989-90
BARI,away,0,0,13,1,3,UDINESE,1989-90
FIORENTINA,home,0,0,13,1,1,CESENA,1989-90
CESENA,away,0,0,13,1,1,FIORENTINA,1989-90
ROMA,home,0,0,13,2,2,HELLAS VERONA,1989-90
HELLAS VERONA,away,0,0,13,2,2,ROMA,1989-90
NAPOLI,home,1,0,13,1,1,JUVENTUS,1989-90
JUVENTUS,away,0,1,13,1,1,NAPOLI,1989-90
GENOA,home,0,0,13,0,0,LAZIO,1989-90
LAZIO,away,0,0,13,0,0,GENOA,1989-90
LECCE,home,0,0,13,2,0,MILAN,1989-90
MILAN,away,0,0,13,0,2,LECCE,1989-90
BOLOGNA,home,0,1,13,3,0,SAMPDORIA,1989-90
SAMPDORIA,away,1,0,13,0,3,BOLOGNA,1989-90
INTER,home,0,0,14,2,3,CESENA,1989-90
CESENA,away,0,0,14,3,2,INTER,1989-90
JUVENTUS,home,0,0,14,2,2,CREMONESE,1989-90
CREMONESE,away,0,0,14,2,2,JUVENTUS,1989-90
ROMA,home,0,0,14,1,2,FIORENTINA,1989-90
FIORENTINA,away,0,0,14,2,1,ROMA,1989-90
HELLAS VERONA,home,1,0,14,0,1,GENOA,1989-90
GENOA,away,0,1,14,1,0,HELLAS VERONA,1989-90
BARI,home,0,0,14,2,2,LAZIO,1989-90
LAZIO,away,0,0,14,2,2,BARI,1989-90
SAMPDORIA,home,0,0,14,0,0,LECCE,1989-90
LECCE,away,0,0,14,0,0,SAMPDORIA,1989-90
BOLOGNA,home,0,0,14,1,0,MILAN,1989-90
MILAN,away,0,0,14,0,1,BOLOGNA,1989-90
ATALANTA,home,0,0,14,3,1,NAPOLI,1989-90
NAPOLI,away,0,0,14,1,3,ATALANTA,1989-90
ASCOLI,home,0,1,14,2,0,UDINESE,1989-90
UDINESE,away,1,0,14,0,2,ASCOLI,1989-90
LAZIO,home,0,0,15,0,0,ASCOLI,1989-90
ASCOLI,away,0,0,15,0,0,LAZIO,1989-90
UDINESE,home,0,0,15,1,0,ATALANTA,1989-90
ATALANTA,away,0,0,15,0,1,UDINESE,1989-90
NAPOLI,home,1,0,15,1,1,BARI,1989-90
BARI,away,0,1,15,1,1,NAPOLI,1989-90
LECCE,home,0,0,15,2,1,BOLOGNA,1989-90
BOLOGNA,away,0,0,15,1,2,LECCE,1989-90
FIORENTINA,home,0,0,15,1,0,HELLAS VERONA,1989-90
HELLAS VERONA,away,0,0,15,0,1,FIORENTINA,1989-90
GENOA,home,0,0,15,1,0,INTER,1989-90
INTER,away,0,0,15,0,1,GENOA,1989-90
CESENA,home,1,0,15,1,1,JUVENTUS,1989-90
JUVENTUS,away,0,1,15,1,1,CESENA,1989-90
CREMONESE,home,1,0,15,3,2,ROMA,1989-90
ROMA,away,0,1,15,2,3,CREMONESE,1989-90
MILAN,home,0,0,15,1,1,SAMPDORIA,1989-90
SAMPDORIA,away,0,0,15,1,1,MILAN,1989-90
SAMPDORIA,home,,,16,1,2,CESENA,1989-90
CESENA,away,,,16,2,1,SAMPDORIA,1989-90
BARI,home,,,16,0,2,CREMONESE,1989-90
CREMONESE,away,,,16,2,0,BARI,1989-90
INTER,home,,,16,2,2,FIORENTINA,1989-90
FIORENTINA,away,,,16,2,2,INTER,1989-90
ATALANTA,home,,,16,2,2,GENOA,1989-90
GENOA,away,,,16,2,2,ATALANTA,1989-90
ASCOLI,home,,,16,1,1,LECCE,1989-90
LECCE,away,,,16,1,1,ASCOLI,1989-90
BOLOGNA,home,,,16,2,0,NAPOLI,1989-90
NAPOLI,away,,,16,0,2,BOLOGNA,1989-90
JUVENTUS,home,,,16,1,0,ROMA,1989-90
ROMA,away,,,16,0,1,JUVENTUS,1989-90
LAZIO,home,,,16,0,2,UDINESE,1989-90
UDINESE,away,,,16,2,0,LAZIO,1989-90
HELLAS VERONA,home,,,16,0,0,MILAN,1989-90
MILAN,away,,,16,0,0,HELLAS VERONA,1989-90
GENOA,home,1,0,17,0,0,ASCOLI,1989-90
ASCOLI,away,0,1,17,0,0,GENOA,1989-90
FIORENTINA,home,0,0,17,0,0,ATALANTA,1989-90
ATALANTA,away,0,0,17,0,0,FIORENTINA,1989-90
MILAN,home,0,0,17,0,1,BARI,1989-90
BARI,away,0,0,17,1,0,MILAN,1989-90
ROMA,home,0,0,17,1,1,BOLOGNA,1989-90
BOLOGNA,away,0,0,17,1,1,ROMA,1989-90
CESENA,home,0,0,17,0,2,HELLAS VERONA,1989-90
HELLAS VERONA,away,0,0,17,2,0,CESENA,1989-90
UDINESE,home,0,0,17,2,0,INTER,1989-90
INTER,away,0,0,17,0,2,UDINESE,1989-90
LECCE,home,0,0,17,3,0,JUVENTUS,1989-90
JUVENTUS,away,0,0,17,0,3,LECCE,1989-90
NAPOLI,home,0,0,17,3,0,LAZIO,1989-90
LAZIO,away,0,0,17,0,3,NAPOLI,1989-90
CREMONESE,home,2,0,17,1,1,SAMPDORIA,1989-90
SAMPDORIA,away,0,2,17,1,1,CREMONESE,1989-90
JUVENTUS,home,0,0,18,1,1,BOLOGNA,1989-90
BOLOGNA,away,0,0,18,1,1,JUVENTUS,1989-90
INTER,home,1,0,18,0,1,CREMONESE,1989-90
CREMONESE,away,0,1,18,1,0,INTER,1989-90
BARI,home,0,0,18,2,2,FIORENTINA,1989-90
FIORENTINA,away,0,0,18,2,2,BARI,1989-90
ATALANTA,home,0,1,18,1,1,HELLAS VERONA,1989-90
HELLAS VERONA,away,1,0,18,1,1,ATALANTA,1989-90
GENOA,home,1,0,18,2,1,LECCE,1989-90
LECCE,away,0,1,18,1,2,GENOA,1989-90
CESENA,home,0,0,18,3,0,MILAN,1989-90
MILAN,away,0,0,18,0,3,CESENA,1989-90
ASCOLI,home,0,0,18,1,0,NAPOLI,1989-90
NAPOLI,away,0,0,18,0,1,ASCOLI,1989-90
UDINESE,home,0,0,18,3,1,ROMA,1989-90
ROMA,away,0,0,18,1,3,UDINESE,1989-90
LAZIO,home,0,0,18,2,0,SAMPDORIA,1989-90
SAMPDORIA,away,0,0,18,0,2,LAZIO,1989-90
ROMA,home,1,0,19,1,1,ASCOLI,1989-90
ASCOLI,away,0,1,19,1,1,ROMA,1989-90
LECCE,home,0,0,19,2,1,ATALANTA,1989-90
ATALANTA,away,0,0,19,1,2,LECCE,1989-90
SAMPDORIA,home,0,0,19,0,2,BARI,1989-90
BARI,away,0,0,19,2,0,SAMPDORIA,1989-90
CREMONESE,home,1,1,19,1,1,CESENA,1989-90
CESENA,away,1,1,19,1,1,CREMONESE,1989-90
FIORENTINA,home,0,0,19,1,1,GENOA,1989-90
GENOA,away,0,0,19,1,1,FIORENTINA,1989-90
BOLOGNA,home,0,0,19,3,0,INTER,1989-90
INTER,away,0,0,19,0,3,BOLOGNA,1989-90
HELLAS VERONA,home,0,0,19,2,1,JUVENTUS,1989-90
JUVENTUS,away,0,0,19,1,2,HELLAS VERONA,1989-90
MILAN,home,0,0,19,1,3,LAZIO,1989-90
LAZIO,away,0,0,19,3,1,MILAN,1989-90
NAPOLI,home,0,0,19,2,2,UDINESE,1989-90
UDINESE,away,0,0,19,2,2,NAPOLI,1989-90
UDINESE,home,0,0,20,0,0,BOLOGNA,1989-90
BOLOGNA,away,0,0,20,0,0,UDINESE,1989-90
LAZIO,home,0,0,20,2,1,CREMONESE,1989-90
CREMONESE,away,0,0,20,1,2,LAZIO,1989-90
JUVENTUS,home,1,1,20,2,2,FIORENTINA,1989-90
FIORENTINA,away,1,1,20,2,2,JUVENTUS,1989-90
BARI,home,0,0,20,1,1,HELLAS VERONA,1989-90
HELLAS VERONA,away,0,0,20,1,1,BARI,1989-90
INTER,home,0,0,20,0,0,LECCE,1989-90
LECCE,away,0,0,20,0,0,INTER,1989-90
ATALANTA,home,0,1,20,3,1,MILAN,1989-90
MILAN,away,1,0,20,1,3,ATALANTA,1989-90
CESENA,home,0,1,20,1,0,NAPOLI,1989-90
NAPOLI,away,1,0,20,0,1,CESENA,1989-90
GENOA,home,0,0,20,0,1,ROMA,1989-90
ROMA,away,0,0,20,1,0,GENOA,1989-90
ASCOLI,home,0,0,20,2,0,SAMPDORIA,1989-90
SAMPDORIA,away,0,0,20,0,2,ASCOLI,1989-90
JUVENTUS,home,,,21,1,2,ASCOLI,1989-90
ASCOLI,away,,,21,2,1,JUVENTUS,1989-90
ROMA,home,,,21,3,0,ATALANTA,1989-90
ATALANTA,away,,,21,0,3,ROMA,1989-90
BOLOGNA,home,,,21,0,0,BARI,1989-90
BARI,away,,,21,0,0,BOLOGNA,1989-90
LECCE,home,,,21,4,0,CESENA,1989-90
CESENA,away,,,21,0,4,LECCE,1989-90
CREMONESE,home,,,21,1,0,GENOA,1989-90
GENOA,away,,,21,0,1,CREMONESE,1989-90
SAMPDORIA,home,,,21,2,0,INTER,1989-90
INTER,away,,,21,0,2,SAMPDORIA,1989-90
FIORENTINA,home,,,21,1,1,LAZIO,1989-90
LAZIO,away,,,21,1,1,FIORENTINA,1989-90
HELLAS VERONA,home,,,21,2,0,NAPOLI,1989-90
NAPOLI,away,,,21,0,2,HELLAS VERONA,1989-90
MILAN,home,,,21,0,2,UDINESE,1989-90
UDINESE,away,,,21,2,0,MILAN,1989-90
CESENA,home,0,0,22,1,0,BOLOGNA,1989-90
BOLOGNA,away,0,0,22,0,1,CESENA,1989-90
ATALANTA,home,0,1,22,1,1,CREMONESE,1989-90
CREMONESE,away,1,0,22,1,1,ATALANTA,1989-90
NAPOLI,home,0,0,22,0,1,FIORENTINA,1989-90
FIORENTINA,away,0,0,22,1,0,NAPOLI,1989-90
ASCOLI,home,1,2,22,0,0,HELLAS VERONA,1989-90
HELLAS VERONA,away,2,1,22,0,0,ASCOLI,1989-90
INTER,home,0,0,22,1,0,JUVENTUS,1989-90
JUVENTUS,away,0,0,22,0,1,INTER,1989-90
LAZIO,home,0,0,22,0,0,LECCE,1989-90
LECCE,away,0,0,22,0,0,LAZIO,1989-90
GENOA,home,0,1,22,1,0,MILAN,1989-90
MILAN,away,1,0,22,0,1,GENOA,1989-90
BARI,home,0,0,22,1,0,ROMA,1989-90
ROMA,away,0,0,22,0,1,BARI,1989-90
UDINESE,home,0,0,22,3,1,SAMPDORIA,1989-90
SAMPDORIA,away,0,0,22,1,3,UDINESE,1989-90
SAMPDORIA,home,,,23,2,2,ATALANTA,1989-90
ATALANTA,away,,,23,2,2,SAMPDORIA,1989-90
JUVENTUS,home,,,23,1,1,BARI,1989-90
BARI,away,,,23,1,1,JUVENTUS,1989-90
ROMA,home,,,23,0,0,CESENA,1989-90
CESENA,away,,,23,0,0,ROMA,1989-90
MILAN,home,,,23,2,3,FIORENTINA,1989-90
FIORENTINA,away,,,23,3,2,MILAN,1989-90
BOLOGNA,home,,,23,0,0,GENOA,1989-90
GENOA,away,,,23,0,0,BOLOGNA,1989-90
ASCOLI,home,,,23,0,0,INTER,1989-90
INTER,away,,,23,0,0,ASCOLI,1989-90
HELLAS VERONA,home,,,23,0,0,LAZIO,1989-90
LAZIO,away,,,23,0,0,HELLAS VERONA,1989-90
CREMONESE,home,,,23,3,0,NAPOLI,1989-90
NAPOLI,away,,,23,0,3,CREMONESE,1989-90
LECCE,home,,,23,3,1,UDINESE,1989-90
UDINESE,away,,,23,1,3,LECCE,1989-90
BARI,home,0,0,24,1,1,ASCOLI,1989-90
ASCOLI,away,0,0,24,1,1,BARI,1989-90
ATALANTA,home,1,1,24,0,0,CESENA,1989-90
CESENA,away,1,1,24,0,0,ATALANTA,1989-90
BOLOGNA,home,0,0,24,2,1,CREMONESE,1989-90
CREMONESE,away,0,0,24,1,2,BOLOGNA,1989-90
LAZIO,home,0,0,24,1,0,JUVENTUS,1989-90
JUVENTUS,away,0,0,24,0,1,LAZIO,1989-90
HELLAS VERONA,home,0,0,24,1,0,LECCE,1989-90
LECCE,away,0,0,24,0,1,HELLAS VERONA,1989-90
NAPOLI,home,0,0,24,3,0,MILAN,1989-90
MILAN,away,0,0,24,0,3,NAPOLI,1989-90
INTER,home,0,0,24,1,1,ROMA,1989-90
ROMA,away,0,0,24,1,1,INTER,1989-90
GENOA,home,0,0,24,0,0,SAMPDORIA,1989-90
SAMPDORIA,away,0,0,24,0,0,GENOA,1989-90
FIORENTINA,home,0,0,24,1,1,UDINESE,1989-90
UDINESE,away,0,0,24,1,1,FIORENTINA,1989-90
JUVENTUS,home,0,0,25,1,2,ATALANTA,1989-90
ATALANTA,away,0,0,25,2,1,JUVENTUS,1989-90
INTER,home,0,0,25,0,0,BARI,1989-90
BARI,away,0,0,25,0,0,INTER,1989-90
ASCOLI,home,1,1,25,2,1,BOLOGNA,1989-90
BOLOGNA,away,1,1,25,1,2,ASCOLI,1989-90
LECCE,home,1,0,25,3,0,FIORENTINA,1989-90
FIORENTINA,away,0,1,25,0,3,LECCE,1989-90
UDINESE,home,0,0,25,0,0,GENOA,1989-90
GENOA,away,0,0,25,0,0,UDINESE,1989-90
SAMPDORIA,home,0,1,25,1,0,HELLAS VERONA,1989-90
HELLAS VERONA,away,1,0,25,0,1,SAMPDORIA,1989-90
CESENA,home,0,0,25,4,0,LAZIO,1989-90
LAZIO,away,0,0,25,0,4,CESENA,1989-90
CREMONESE,home,0,0,25,2,1,MILAN,1989-90
MILAN,away,0,0,25,1,2,CREMONESE,1989-90
ROMA,home,0,1,25,3,1,NAPOLI,1989-90
NAPOLI,away,1,0,25,1,3,ROMA,1989-90
ATALANTA,home,0,0,26,1,1,ASCOLI,1989-90
ASCOLI,away,0,0,26,1,1,ATALANTA,1989-90
LECCE,home,0,1,26,0,1,BARI,1989-90
BARI,away,1,0,26,1,0,LECCE,1989-90
LAZIO,home,0,0,26,1,1,BOLOGNA,1989-90
BOLOGNA,away,0,0,26,1,1,LAZIO,1989-90
HELLAS VERONA,home,0,1,26,1,1,CREMONESE,1989-90
CREMONESE,away,1,0,26,1,1,HELLAS VERONA,1989-90
NAPOLI,home,0,0,26,3,1,INTER,1989-90
INTER,away,0,0,26,1,3,NAPOLI,1989-90
GENOA,home,0,0,26,1,1,JUVENTUS,1989-90
JUVENTUS,away,0,0,26,1,1,GENOA,1989-90
MILAN,home,0,0,26,0,4,ROMA,1989-90
ROMA,away,0,0,26,4,0,MILAN,1989-90
FIORENTINA,home,0,0,26,3,0,SAMPDORIA,1989-90
SAMPDORIA,away,0,0,26,0,3,FIORENTINA,1989-90
CESENA,home,0,0,26,1,0,UDINESE,1989-90
UDINESE,away,0,0,26,0,1,CESENA,1989-90
