Avversaria,Campo,Espulsioni,Espulsioni avversario,Giornata,Gol segnati,Gol subiti,Squadra,Stagione
MILAN,away,0,0,10,1,1,INTER,1994-95
FIORENTINA,home,1,0,10,2,5,NAPOLI,1994-95
NAPOLI,away,0,1,10,5,2,FIORENTINA,1994-95
FOGGIA,home,0,0,10,2,0,PARMA,1994-95
PARMA,away,0,0,10,0,2,FOGGIA,1994-95
TORINO,home,0,1,10,1,1,SAMPDORIA,1994-95
SAMPDORIA,away,1,0,10,1,1,TORINO,1994-95
BARI,home,1,1,11,1,2,BRESCIA,1994-95
BRESCIA,away,1,1,11,2,1,BARI,1994-95
SAMPDORIA,home,1,0,11,2,2,FIORENTINA,1994-95
FIORENTINA,away,0,1,11,2,2,SAMPDORIA,1994-95
NAPOLI,home,0,0,11,1,1,FOGGIA,1994-95
FOGGIA,away,0,0,11,1,1,NAPOLI,1994-95
CREMONESE,home,1,0,11,0,1,GENOA,1994-95
GENOA,away,0,1,11,1,0,CREMONESE,1994-95
PARMA,home,0,1,11,1,1,INTER,1994-95
INTER,away,1,0,11,1,1,PARMA,1994-95
ROMA,home,1,0,11,0,3,LAZIO,1994-95
LAZIO,away,0,1,11,3,0,ROMA,1994-95
JUVENTUS,home,1,0,11,1,2,PADOVA,1994-95
PADOVA,away,0,1,11,2,1,JUVENTUS,1994-95
CAGLIARI,home,0,0,11,0,0,REGGIANA,1994-95
REGGIANA,away,0,0,11,0,0,CAGLIARI,1994-95
MILAN,home,0,1,11,0,0,TORINO,1994-95
TORINO,away,1,0,11,0,0,MILAN,1994-95
FOGGIA,home,0,1,12,2,1,BARI,1994-95
BARI,away,1,0,12,1,2,FOGGIA,1994-95
LAZIO,home,0,1,12,1,1,CAGLIARI,1994-95
CAGLIARI,away,1,0,12,1,1,LAZIO,1994-95
INTER,home,0,1,12,0,1,CREMONESE,1994-95
CREMONESE,away,1,0,12,1,0,INTER,1994-95
FIORENTINA,home,0,0,12,3,2,JUVENTUS,1994-95
JUVENTUS,away,0,0,12,2,3,FIORENTINA,1994-95
TORINO,home,0,0,12,1,1,NAPOLI,1994-95
NAPOLI,away,0,0,12,1,1,TORINO,1994-95
BRESCIA,home,0,0,12,4,0,PARMA,1994-95
PARMA,away,0,0,12,0,4,BRESCIA,1994-95
PADOVA,home,0,0,12,2,0,ROMA,1994-95
ROMA,away,0,0,12,0,2,PADOVA,1994-95
GENOA,home,0,0,12,3,2,SAMPDORIA,1994-95
SAMPDORIA,away,0,0,12,2,3,GENOA,1994-95
REGGIANA,home,0,0,12,2,1,MILAN,1994-95
MILAN,away,0,0,12,1,2,REGGIANA,1994-95
SAMPDORIA,home,0,0,13,0,0,BRESCIA,1994-95
BRESCIA,away,0,0,13,0,0,SAMPDORIA,1994-95
ROMA,home,0,0,13,1,0,FIORENTINA,1994-95
FIORENTINA,away,0,0,13,0,1,ROMA,1994-95
MILAN,home,0,0,13,1,3,FOGGIA,1994-95
FOGGIA,away,0,0,13,3,1,MILAN,1994-95
PARMA,home,0,0,13,0,0,GENOA,1994-95
GENOA,away,0,0,13,0,0,PARMA,1994-95
NAPOLI,home,0,0,13,0,2,INTER,1994-95
INTER,away,0,0,13,2,0,NAPOLI,1994-95
JUVENTUS,home,1,0,13,3,4,LAZIO,1994-95
LAZIO,away,0,1,13,4,3,JUVENTUS,1994-95
CAGLIARI,home,0,0,13,2,1,PADOVA,1994-95
PADOVA,away,0,0,13,1,2,CAGLIARI,1994-95
CREMONESE,home,0,0,13,2,0,REGGIANA,1994-95
REGGIANA,away,0,0,13,0,2,CREMONESE,1994-95
BARI,home,0,1,13,2,0,TORINO,1994-95
TORINO,away,1,0,13,0,2,BARI,1994-95
PARMA,home,0,0,14,1,2,BARI,1994-95
BARI,away,0,0,14,2,1,PARMA,1994-95
TORINO,home,0,0,14,3,0,CREMONESE,1994-95
CREMONESE,away,0,0,14,0,3,TORINO,1994-95
FOGGIA,home,0,0,14,1,1,FIORENTINA,1994-95
FIORENTINA,away,0,0,14,1,1,FOGGIA,1994-95
LAZIO,home,0,0,14,0,2,INTER,1994-95
INTER,away,0,0,14,2,0,LAZIO,1994-95
GENOA,home,0,1,14,1,1,JUVENTUS,1994-95
JUVENTUS,away,1,0,14,1,1,GENOA,1994-95
BRESCIA,home,0,0,14,1,1,NAPOLI,1994-95
NAPOLI,away,0,0,14,1,1,BRESCIA,1994-95
PADOVA,home,0,1,14,3,0,REGGIANA,1994-95
REGGIANA,away,1,0,14,0,3,PADOVA,1994-95
MILAN,home,0,0,14,0,0,ROMA,1994-95
ROMA,away,0,0,14,0,0,MILAN,1994-95
CAGLIARI,home,0,0,14,5,0,SAMPDORIA,1994-95
SAMPDORIA,away,0,0,14,0,5,CAGLIARI,1994-95
REGGIANA,home,1,0,15,1,0,BRESCIA,1994-95
BRESCIA,away,0,1,15,0,1,REGGIANA,1994-95
INTER,home,1,2,15,1,1,CAGLIARI,1994-95
CAGLIARI,away,2,1,15,1,1,INTER,1994-95
GENOA,home,0,0,15,2,1,FOGGIA,1994-95
FOGGIA,away,0,0,15,1,2,GENOA,1994-95
NAPOLI,home,0,0,15,1,1,MILAN,1994-95
MILAN,away,0,0,15,1,1,NAPOLI,1994-95
CREMONESE,home,1,0,15,3,2,PADOVA,1994-95
PADOVA,away,0,1,15,2,3,CREMONESE,1994-95
JUVENTUS,home,1,0,15,1,3,PARMA,1994-95
PARMA,away,0,1,15,3,1,JUVENTUS,1994-95
BARI,home,0,1,15,2,0,ROMA,1994-95
ROMA,away,1,0,15,0,2,BARI,1994-95
LAZIO,home,0,0,15,3,1,SAMPDORIA,1994-95
SAMPDORIA,away,0,0,15,1,3,LAZIO,1994-95
FIORENTINA,home,0,0,15,1,0,TORINO,1994-95
TORINO,away,0,0,15,0,1,FIORENTINA,1994-95
MILAN,home,0,0,16,3,5,BARI,1994-95
BARI,away,0,0,16,5,3,MILAN,1994-95
BRESCIA,home,0,0,16,0,0,CREMONESE,1994-95
CREMONESE,away,0,0,16,0,0,BRESCIA,1994-95
PARMA,home,0,0,16,1,1,FIORENTINA,1994-95
FIORENTINA,away,0,0,16,1,1,PARMA,1994-95
PADOVA,home,0,0,16,2,1,GENOA,1994-95
GENOA,away,0,0,16,1,2,PADOVA,1994-95
SAMPDORIA,home,0,1,16,2,0,INTER,1994-95
INTER,away,1,0,16,0,2,SAMPDORIA,1994-95
ROMA,home,1,2,16,3,0,JUVENTUS,1994-95
JUVENTUS,away,2,1,16,0,3,ROMA,1994-95
FOGGIA,home,0,1,16,7,1,LAZIO,1994-95
LAZIO,away,1,0,16,1,7,FOGGIA,1994-95
CAGLIARI,home,0,0,16,1,1,NAPOLI,1994-95
NAPOLI,away,0,0,16,1,1,CAGLIARI,1994-95
TORINO,home,0,0,16,1,0,REGGIANA,1994-95
REGGIANA,away,0,0,16,0,1,TORINO,1994-95
LAZIO,home,0,0,17,0,1,BRESCIA,1994-95
BRESCIA,away,0,0,17,1,0,LAZIO,1994-95
JUVENTUS,home,0,0,17,3,0,CAGLIARI,1994-95
CAGLIARI,away,0,0,17,0,3,JUVENTUS,1994-95
REGGIANA,home,0,0,17,1,0,FOGGIA,1994-95
FOGGIA,away,0,0,17,0,1,REGGIANA,1994-95
FIORENTINA,home,0,1,17,2,0,MILAN,1994-95
MILAN,away,1,0,17,0,2,FIORENTINA,1994-95
INTER,home,1,0,17,1,0,PADOVA,1994-95
PADOVA,away,0,1,17,0,1,INTER,1994-95
NAPOLI,home,1,0,17,2,0,PARMA,1994-95
PARMA,away,0,1,17,0,2,NAPOLI,1994-95
CREMONESE,home,0,0,17,1,1,ROMA,1994-95
ROMA,away,0,0,17,1,1,CREMONESE,1994-95
BARI,home,0,0,17,1,1,SAMPDORIA,1994-95
SAMPDORIA,away,0,0,17,1,1,BARI,1994-95
GENOA,home,0,0,17,0,0,TORINO,1994-95
TORINO,away,0,0,17,0,0,GENOA,1994-95
FIORENTINA,home,0,0,18,2,0,CAGLIARI,1994-95
CAGLIARI,away,0,0,18,0,2,FIORENTINA,1994-95
PARMA,home,0,0,18,1,1,CREMONESE,1994-95
CREMONESE,away,0,0,18,1,1,PARMA,1994-95
ROMA,home,1,1,18,0,1,FOGGIA,1994-95
FOGGIA,away,1,1,18,1,0,ROMA,1994-95
TORINO,home,0,0,18,2,1,INTER,1994-95
INTER,away,0,0,18,1,2,TORINO,1994-95
BRESCIA,home,0,0,18,2,1,JUVENTUS,1994-95
JUVENTUS,away,0,0,18,1,2,BRESCIA,1994-95
BARI,home,0,0,18,1,2,LAZIO,1994-95
LAZIO,away,0,0,18,2,1,BARI,1994-95
SAMPDORIA,home,0,0,18,1,4,PADOVA,1994-95
PADOVA,away,0,0,18,4,1,SAMPDORIA,1994-95
NAPOLI,home,0,0,18,1,2,REGGIANA,1994-95
REGGIANA,away,0,0,18,2,1,NAPOLI,1994-95
MILAN,home,0,0,18,1,1,GENOA,1994-95
GENOA,away,0,0,18,1,1,MILAN,1994-95
JUVENTUS,home,1,1,19,0,2,BARI,1994-95
BARI,away,1,1,19,2,0,JUVENTUS,1994-95
FOGGIA,home,0,0,19,1,0,BRESCIA,1994-95
BRESCIA,away,0,0,19,0,1,FOGGIA,1994-95
GENOA,home,0,0,19,3,1,FIORENTINA,1994-95
FIORENTINA,away,0,0,19,1,3,GENOA,1994-95
CAGLIARI,home,0,0,19,1,1,MILAN,1994-95
MILAN,away,0,0,19,1,1,CAGLIARI,1994-95
CREMONESE,home,0,0,19,1,0,NAPOLI,1994-95
NAPOLI,away,0,0,19,0,1,CREMONESE,1994-95
PADOVA,home,0,0,19,1,0,PARMA,1994-95
PARMA,away,0,0,19,0,1,PADOVA,1994-95
INTER,home,0,0,19,3,1,ROMA,1994-95
ROMA,away,0,0,19,1,3,INTER,1994-95
REGGIANA,home,0,0,19,2,1,SAMPDORIA,1994-95
SAMPDORIA,away,0,0,19,1,2,REGGIANA,1994-95
LAZIO,home,0,1,19,2,0,TORINO,1994-95
TORINO,away,1,0,19,0,2,LAZIO,1994-95
PARMA,home,0,0,20,2,0,CAGLIARI,1994-95
CAGLIARI,away,0,0,20,0,2,PARMA,1994-95
FIORENTINA,home,0,0,20,0,0,CREMONESE,1994-95
CREMONESE,away,0,0,20,0,0,FIORENTINA,1994-95
SAMPDORIA,home,0,0,20,1,1,FOGGIA,1994-95
FOGGIA,away,0,0,20,1,1,SAMPDORIA,1994-95
ROMA,home,0,1,20,1,0,GENOA,1994-95
GENOA,away,1,0,20,0,1,ROMA,1994-95
BRESCIA,home,0,1,20,1,0,INTER,1994-95
INTER,away,1,0,20,0,1,BRESCIA,1994-95
NAPOLI,home,0,0,20,1,0,JUVENTUS,1994-95
JUVENTUS,away,0,0,20,0,1,NAPOLI,1994-95
MILAN,home,0,1,20,4,0,LAZIO,1994-95
LAZIO,away,1,0,20,0,4,MILAN,1994-95
TORINO,home,0,0,20,4,2,PADOVA,1994-95
PADOVA,away,0,0,20,2,4,TORINO,1994-95
BARI,home,0,0,20,0,1,REGGIANA,1994-95
REGGIANA,away,0,0,20,1,0,BARI,1994-95
PADOVA,home,0,0,21,0,1,BARI,1994-95
BARI,away,0,0,21,1,0,PADOVA,1994-95
CAGLIARI,home,0,0,21,2,3,BRESCIA,1994-95
BRESCIA,away,0,0,21,3,2,CAGLIARI,1994-95
INTER,home,0,1,21,2,2,FIORENTINA,1994-95
FIORENTINA,away,1,0,21,2,2,INTER,1994-95
CREMONESE,home,0,0,21,3,1,MILAN,1994-95
MILAN,away,0,0,21,1,3,CREMONESE,1994-95
GENOA,home,0,0,21,1,0,NAPOLI,1994-95
NAPOLI,away,0,0,21,0,1,GENOA,1994-95
LAZIO,home,0,0,21,2,0,PARMA,1994-95
PARMA,away,0,0,21,0,2,LAZIO,1994-95
REGGIANA,home,0,0,21,2,0,ROMA,1994-95
ROMA,away,0,0,21,0,2,REGGIANA,1994-95
JUVENTUS,home,0,0,21,0,1,SAMPDORIA,1994-95
SAMPDORIA,away,0,0,21,1,0,JUVENTUS,1994-95
FOGGIA,home,0,0,21,2,0,TORINO,1994-95
TORINO,away,0,0,21,0,2,FOGGIA,1994-95
MILAN,home,0,0,22,0,5,BRESCIA,1994-95
BRESCIA,away,0,0,22,5,0,MILAN,1994-95
BARI,home,0,0,22,2,1,CAGLIARI,1994-95
CAGLIARI,away,0,0,22,1,2,BARI,1994-95
CREMONESE,home,0,0,22,0,1,FOGGIA,1994-95
FOGGIA,away,0,0,22,1,0,CREMONESE,1994-95
JUVENTUS,home,0,1,22,0,0,INTER,1994-95
INTER,away,1,0,22,0,0,JUVENTUS,1994-95
FIORENTINA,home,0,1,22,8,2,LAZIO,1994-95
LAZIO,away,1,0,22,2,8,FIORENTINA,1994-95
NAPOLI,home,0,0,22,2,0,PADOVA,1994-95
PADOVA,away,0,0,22,0,2,NAPOLI,1994-95
GENOA,home,0,0,22,0,1,REGGIANA,1994-95
REGGIANA,away,0,0,22,1,0,GENOA,1994-95
ROMA,home,0,1,22,3,0,SAMPDORIA,1994-95
SAMPDORIA,away,1,0,22,0,3,ROMA,1994-95
PARMA,home,0,0,22,0,2,TORINO,1994-95
TORINO,away,0,0,22,2,0,PARMA,1994-95
INTER,home,0,0,23,0,1,BARI,1994-95
BARI,away,0,0,23,1,0,INTER,1994-95
CAGLIARI,home,0,1,23,2,0,CREMONESE,1994-95
CREMONESE,away,1,0,23,0,2,CAGLIARI,1994-95
REGGIANA,home,0,0,23,1,1,FIORENTINA,1994-95
FIORENTINA,away,0,0,23,1,1,REGGIANA,1994-95
BRESCIA,home,0,0,23,1,0,GENOA,1994-95
GENOA,away,0,0,23,0,1,BRESCIA,1994-95
FOGGIA,home,0,1,23,2,0,JUVENTUS,1994-95
JUVENTUS,away,1,0,23,0,2,FOGGIA,1994-95
PADOVA,home,0,0,23,1,0,MILAN,1994-95
MILAN,away,0,0,23,0,1,PADOVA,1994-95
LAZIO,home,0,0,23,3,2,NAPOLI,1994-95
NAPOLI,away,0,0,23,2,3,LAZIO,1994-95
SAMPDORIA,home,0,1,23,3,2,PARMA,1994-95
PARMA,away,1,0,23,2,3,SAMPDORIA,1994-95
TORINO,home,0,0,23,1,1,ROMA,1994-95
ROMA,away,0,0,23,1,1,TORINO,1994-95
NAPOLI,home,0,0,24,1,1,BARI,1994-95
BARI,away,0,0,24,1,1,NAPOLI,1994-95
TORINO,home,0,0,24,1,4,BRESCIA,1994-95
BRESCIA,away,0,0,24,4,1,TORINO,1994-95
ROMA,home,0,0,24,0,1,CAGLIARI,1994-95
CAGLIARI,away,0,0,24,1,0,ROMA,1994-95
FOGGIA,home,0,0,24,3,0,INTER,1994-95
INTER,away,0,0,24,0,3,FOGGIA,1994-95
CREMONESE,home,0,2,24,1,0,JUVENTUS,1994-95
JUVENTUS,away,2,0,24,0,1,CREMONESE,1994-95
GENOA,home,0,0,24,4,0,LAZIO,1994-95
LAZIO,away,0,0,24,0,4,GENOA,1994-95
FIORENTINA,home,0,0,24,0,1,PADOVA,1994-95
PADOVA,away,0,0,24,1,0,FIORENTINA,1994-95
PARMA,home,0,0,24,2,2,REGGIANA,1994-95
REGGIANA,away,0,0,24,2,2,PARMA,1994-95
MILAN,home,1,0,24,0,3,SAMPDORIA,1994-95
SAMPDORIA,away,0,1,24,3,0,MILAN,1994-95
JUVENTUS,home,1,0,25,0,2,MILAN,1994-95
MILAN,away,0,1,25,2,0,JUVENTUS,1994-95
PARMA,home,0,0,25,1,0,ROMA,1994-95
ROMA,away,0,0,25,0,1,PARMA,1994-95
LAZIO,home,0,1,25,0,0,CREMONESE,1994-95
CREMONESE,away,1,0,25,0,0,LAZIO,1994-95
BRESCIA,home,0,0,25,4,0,FIORENTINA,1994-95
FIORENTINA,away,0,0,25,0,4,BRESCIA,1994-95
PADOVA,home,0,0,25,4,1,FOGGIA,1994-95
FOGGIA,away,0,0,25,1,4,PADOVA,1994-95
BARI,home,0,0,25,1,1,GENOA,1994-95
GENOA,away,0,0,25,1,1,BARI,1994-95
SAMPDORIA,home,0,0,25,2,0,NAPOLI,1994-95
NAPOLI,away,0,0,25,0,2,SAMPDORIA,1994-95
INTER,home,0,0,25,0,1,REGGIANA,1994-95
REGGIANA,away,0,0,25,1,0,INTER,1994-95
CAGLIARI,home,0,0,25,3,2,TORINO,1994-95
TORINO,away,0,0,25,2,3,CAGLIARI,1994-95
ROMA,home,0,0,26,0,0,NAPOLI,1994-95
NAPOLI,away,0,0,26,0,0,ROMA,1994-95
FIORENTINA,home,1,1,26,2,2,BARI,1994-95
BARI,away,1,1,26,2,2,FIORENTINA,1994-95
PADOVA,home,0,0,26,1,3,BRESCIA,1994-95
BRESCIA,away,0,0,26,3,1,PADOVA,1994-95
FOGGIA,home,0,0,26,2,1,CAGLIARI,1994-95
CAGLIARI,away,0,0,26,1,2,FOGGIA,1994-95
GENOA,home,0,0,26,2,0,INTER,1994-95
INTER,away,0,0,26,0,2,GENOA,1994-95
TORINO,home,1,1,26,1,2,JUVENTUS,1994-95
JUVENTUS,away,1,1,26,2,1,TORINO,1994-95
REGGIANA,home,0,0,26,2,0,LAZIO,1994-95
LAZIO,away,0,0,26,0,2,REGGIANA,1994-95
MILAN,home,0,1,26,2,3,PARMA,1994-95
PARMA,away,1,0,26,3,2,MILAN,1994-95
CREMONESE,home,0,0,26,2,1,SAMPDORIA,1994-95
SAMPDORIA,away,0,0,26,1,2,CREMONESE,1994-95
BARI,home,0,0,27,0,0,CREMONESE,1994-95
